name,mbid
Hot Buns and Tea,2213
Nora Keyes,cfdc1656-3af8-43e6-8d18-a9340255e077
Concord Ballet Orchestra Players,e55dc89f-2fa5-42ca-ab33-9e54d378047b
Matt Keating,53d4cbb8-fb16-45db-9794-3f08ea119eec
Dr Dub,5282
LJ Kruzer,ec3730ba-1745-4751-a5c6-91fd5477bfe3
Paul Flaherty,4ac84e6d-1d07-42d2-bf1f-cb9535acc1ff
Ty Segall,07a17571-81fc-4cf8-a634-98f0d926d313
Jeremiah Cymerman,5bd71919-f90b-4b92-8e1c-944368ddce35
A Kombi,836d6a77-30d8-446f-a8a5-a0b7d361e554
Misty Roses,fc025afe-ac45-4ab2-b48c-cd6b1ddc293d
Arrington de Dionyso with Graeme W. Smith,17866
Harris Brothers Balkan Band,17937
Unforeseen Heights,0fe58ab8-2d94-4a20-8c7e-8832def72de3
Zingeray!,18030
Pang,13134
Ortho-tonics,89eb1127-5a49-47e8-b71b-3f905fe2b278
Sleepy John Corbeck,18413
The Split Squad,72a1821a-d232-4d94-9895-e6c5ebf2a04e
Bipolaroid,a4c78c7b-86ed-4d3c-aad4-cda91944d0a9
MUTANTLAB,50b63801-6c88-4f15-a675-8ab33dd7cdf5
La Misma,0f0c55f1-1661-4634-a0e1-6a54ad6eb102
miami slice,5c698ffb-6f79-4381-ba6c-b0f255bde6be
Walt Thisney,77c2b00c-0b6c-4b2c-8a32-d9d809e65388
Don Goliath,f803ba5a-5f4a-4fbe-ba03-119a8dccb6a7
Blackstone Rangers,18745
The United Sons of Toil,caaacae2-fbf8-4059-bd35-fd34bdb8e5f6
Гладилин-Булгаков-Самохин,18809
Mamá Patxanga,18810
Winston,18812
Wann,011d798d-2d1d-4227-9728-c5e0db402aa3
Celebration,a2e89940-5dfc-4672-bb52-01b2b99b153f
André Darius,53ce4fe4-eae1-45b3-a2ec-9fc5f39afb19
Martin Pozdrowicz,ecd9cb80-e488-476e-981b-194ba4b71d03
Sun Sunych,18877
Arc Waves,45700015-da2c-46be-826d-8619bf8258e9
Valery & the Greedies,0cd7fcbc-0c8e-4ae2-adc0-36deefe62d04
Projekt Klangform,7cb962da-357a-48da-b1e2-15db35f6d1c1
The Money Shot,19069
Presque Maudit,29be38f4-a776-42de-9603-a75080ec95ef
Auto Bonfire,19121
Be Forest,b3efa184-487a-4518-a0d0-0b14179601df
On Tour,01927ccc-4673-479a-b40a-9b2312f77418
Igor Amokian,cf647139-7688-44a8-9f40-37f874b87dfd
Randy Randall,19257
Linnus,2bee83a2-3c00-445f-9cda-eee0a4f42e6c
Chicano Batman,46efbaa6-1bf3-44b5-8838-67f77d77aa96
Mr Frisby's Beat Pocket,19392
Fat Spirit,0c788fbf-1ff9-4759-a937-95474c3bc147
Quaro,19496
Fire Retarded,65db03bb-10f2-4f0f-b20f-0cae3006ebb4
Flor Braier,19714
The Special Pillow,71daa384-4c4d-4085-9987-a96c3fb56922
Critical Dad,19845
HaiiYuuko,e9559c83-e070-47ed-916d-2fc71b3b3aa7
Russell E. L. Butler,e1b510b2-d313-4387-a38e-e8d12ff3ff8c
A Souvenir,96f39ad3-663f-46b2-a957-5ea498d43930
Change!,fbab6f54-6af1-4604-aa5b-1ab0fa11e445
Nicholas Smith,7689743a-fad2-460c-8f71-4b27c8203819
Charlie and Todd,454736b6-1c3f-488e-afa0-004a43eaae85
Der Zirkus brennt,20277
Diogo Cadaval,20280
The Shouts From The Sea,20290
Sewers,305d7b13-f8ca-462d-aac5-e867c27c8cab
Big Quiet,20566
Bummers Eve,c5ffa5ed-fc7b-4441-9a1d-cb35edea6d1d
Mr. Lif,5315c1a1-3667-488c-bbe4-f231e336b69a
YEYEY,b39ddf24-780d-4909-9e88-f2b9c27954ec
Natural Causes,20782
Southman,fa90b716-7945-416b-b452-96be00171d26
Jason Karaban,92a61f0e-ab66-47de-84f6-7e1ba1bcaadc
Oprachina,5ec3a93f-2b90-4c59-aa89-d44ead6beb6f
Mr Morse,b8eb523d-949e-4b10-bf0f-a88fee344d53
Small Radio,a0f7f439-ee83-47de-881b-041017efeb66
Nuclear Santa Claust,14563
The Brought Low,0b76549a-cbdf-4e96-a138-8fd93af014b4
The Astroboy,b5577432-5e32-493d-8570-b328e022da12
Naked Hassellhoff,db1bef38-0d7c-46a4-913d-dd6459e09bdd
Subterrestrial,70d2bd2a-35fb-4233-8413-062798fcec4a
Jose Konda,14637
Post Mortem Photographs,210e92bb-a842-4f13-938a-b4c6b87c39d5
Phopha,14665
Doug Seidel,04a092bb-2a40-416a-a6dd-a53ca8b47cdb
Todd Tuttle,972dc6ac-487f-4705-8621-43cbb3cc6032
Resistencia Chaco,4c0165c5-4e6d-476a-87d6-826cf8c32fa0
The Black Twig Pickers,f25b0fe2-1fc8-4350-b91a-8885979869b6
Thee Nodes,81e9133c-6d5c-42e3-93c4-e85e4e0c30bc
Subsonics,6656f436-2b64-43f0-9529-0b4a89e539be
Grâce et Volupté Van Van,a331fed7-16a8-49af-ad1b-52bab5391413
Filthy La Bottom,15293
Limbo Deluxe,15303
The Piggies,0ac4d5fa-26fc-463f-89c9-ab4f4c113672
The Guts,15468
Southern Nights,4e440158-d0fc-4575-83f6-00c28775758e
Parquet Courts,e01755e3-58ab-4a5b-a9e9-a0a3bd3dff4c
Burstbot,15644
Organs,eba265fe-e23a-495e-9a8f-7551c2814ef6
Games,15694
Nuclear Spring,74316ab6-a8b7-479b-8ab0-d658e4fe3f5a
Globoscuro,99f26b2b-b0ca-461b-b88b-4572f8ccd428
Band Of Mad Women,9c92786d-1dae-412c-85da-da76ee647155
Mandy Mozart Feat. Jiin Ko,15819
Radiomaniac,9391a36c-75b2-4a9a-918f-f9109dd2b104
Viscera[e],ac193ba3-2e68-41df-bfbf-570f4084d9f3
Jacco Gardner,5743f042-62a3-43c7-9643-776cb9c2308f
Varia,9cb04970-90a2-48ba-9cb1-469a890fb685
Glam,7e04c3e4-977f-4a97-aab0-2e1a3407e456
RRayen,0ee2beae-0fd5-46ad-a212-c0db20584a9b
Arvo Zylo,e80b6abe-0806-468d-877e-d7d6f1549b8b
Lucas Gonze,9323
Drill Folly,a1ebabef-8deb-4123-8bc1-ecbff4091022
Career Suicide,038919d5-da1b-4a53-a5e9-b552baeda8d9
Juan Angel Italiano,3ae9e54c-296a-4d77-a8c3-66e5a2ea0d46
Low Fat Getting High,16528
Nhumbhrukh,16579
Javier Piñango,2b6a30b1-74fe-4c10-824d-9a39ea86e1ba
Born Loose,0394930c-7c2e-41ba-a1ec-37c84f5e01b2
Zachary Wilson,5b8eae96-0eb3-4396-80d4-ba42a4334454
TVLASUNOR,7615
The Good Lawdz,16999
David Evans,13565
URB,7c485fe1-6976-4a43-bb17-aafbf2257732
Seetyca,d5e62b3c-3181-495d-afcd-0fdf657cb178
Bleeding Rainbow,73fe1c5a-d6da-4606-8b76-a5e95408c547
Robert Lee,
Weerthof,3617a431-692f-4947-a396-72fdf602091d
Three Jolly Rogues,17120
Out Of Orion,5a8257fd-fbdd-46b1-a80e-fffc2f5f9402
The Lost Patrol,f99aede1-9dca-4f20-ae81-7c197a7b4e1a
Nick Percev,17342
Creeping Dose,f08f46fc-dfc0-4166-a950-a8ab3762725b
Meanwhile Project Ltd,75febcee-56be-4376-8239-9b2fd2229a9e
ICE FLEX,17399
Railkid Station,17413
Shannon And The Clams,edda8263-7286-4227-9dc4-9ed8e6177f84
Sandro Kait,17806
Dan Gleason,10634
The Paparazzi,27ce6e60-4d3a-432a-a671-224c8bc43a56
Kevin Bewersdorf,10888
Ambient Fabric,c97f84bb-1326-4d88-bab2-f5801f540c70
The Whines,ad76b0cf-7302-4b49-a8b0-f6cc153b6815
Enablers,0106f021-1145-48be-8e06-6079bc539f0a
Etermortifera,0d9ff2fb-2c88-46e7-821f-e960bbd39597
north-without-end,10992
Kulkija,c590ba29-b382-414b-a416-6a2b87ef778b
Unsacred Hearts,2c04a5c8-0aee-476f-9809-5f91bee02241
Sore Eros,82db6eba-838c-490a-b7ac-901e6ee20f76
Abstract Artimus,007e7b08-e65a-43c1-adbf-0de584502f6a
Тиаз Ич,12024
Mozaure,68aaa917-8acc-4c0b-b680-8fb50a8657b1
Jacques Cochise,95b396f0-26c1-407a-b5b0-477d99ed5833
Das Gritli Moser,db5ce347-694b-4998-bb75-7388eb117dea
The Soft Moon,93eba14e-f85c-4d39-8412-5e4018c89d75
Vulnavia Vanity & Ergo Phizmiz,12162
James Pants,4e40b975-270b-4f97-b295-8db157f06a77
Ralp,ba81542d-dbe9-4daf-badf-c1c50cc1425d
Happy Refugees,69f12a01-bf8c-4c9d-8f72-ad388610d7e7
Nat M. Wills,f89e8ee2-4caf-4f12-8846-c1aaa1dbf0ca
Sister Fucker,e7fa0a91-fd37-4aa5-adf5-a3c6771b0e77
Claro de Luna,39f2bc75-af8b-4f62-a413-bc1a0af9319b
The Plastic Jazz Orchestra,f50a8dc5-8129-4523-95ae-997ff654cc54
Maps & Transit,4cd9ba67-bd2f-405c-9638-284b76d4419d
Strange Forces,8a01a471-95ba-4f9d-8ccc-c8c316507797
Tchakare Kanyembe,9165
Death of Samantha,727e08c2-557c-49de-b5e2-95f47e7a5733
Tyrannosaurus Dracula,13325
The Wedding Present,707622da-475f-48e1-905d-248718df6521
MeatballMachine,13333
Fuji Kureta,b5359f9c-d29e-4ef3-91f0-0d3cab809508
Heavy Links,13476
The Enthusiasts,54f8e7c7-9480-45a6-a72a-84cffe64634e
Dan Warren,471d4a5d-3e14-49d4-861d-31ea4637edb3
Dan Warren,13905
plusplus,2bbc7361-e857-4c72-a76c-0b7d40fe6275
Thiago França,
Casanovas In Heat,ad224be2-c08a-4049-a9e0-4de79c83cc26
M.A.G. Trio,b43c77a0-7bca-414a-8fe8-9e18256c200b
Inperfektion,57ad4668-13c5-4e79-ad32-ec037ff31375
Halloween,14172
Royal Headache,edc2d08b-6232-4d93-a127-3dacdc293738
Dark Ages,14221
Pinche Tirano,14295
Godblesscomputers,ae129aa6-3a38-4e5b-aa2c-e53a8ad28967
Monolog,20789
Spewing Cum,20825
alexander chernyshkov and marina poleukhina,20839
DINNER,20903
Hypp Fractal,09ee8084-8144-4c15-bfd2-8ea1d63a02a8
CuzOH,588f39f3-0a1d-499c-93f0-fc054bd06762
Boom Boom Beckett,2131b646-a756-446e-a062-1c02173238ef
The John Barry Conception,21001
Nate Scheible,02a51f69-e65c-4388-8c3e-8d3efe4ed571
Skyjelly,00661e65-6a5c-4d59-a675-80a692bc7c5a
Doctors In Mexico,21036
Michael Dent,2F5QmUgApalRbzIXzXsY9h
Telepathic Teddy Bear,063fb28d-8ba0-4264-9c63-6439a2c5a480
Hissing Fauna,40e746b6-8c53-41f4-9ceb-0db5e5aeb14c
bbatv,21262
Shonen Bat,21292
The Defibulators,498f6a5d-7f70-4e35-bf63-f20f554bac96
Captive Portal,c372215f-725a-48f7-818d-17844b4b0dda
Dancer,21416
Reanimadores,21451
Aseptic Void,aca671cf-3fb8-4c5b-a7db-7f22b70dae09
The Blend,21507
Martha Rose,7b53d937-ed0e-4532-b109-8f9b141816d3
Ropewalk,21553
Benjimanji,21586
Ryan Sheeler,21804
Fanny Kaplan,21806
EZTV,5a03f0e3-b001-4ffd-9d30-b775a4371de2
Acid Feen & Jimmy Penguin,21893
Kisbalishin Kerület,21897
Zapa,21978
Raw Pony,c04dc19d-c35d-4735-b1e3-19092c4477a1
Thlaaflaa,b75b4ec8-0b78-4234-b31b-8d957ce09f53
Lincoln Woods,22123
Usher & Zreen Toyz,22132
Natus,22209
BP,22224
The Electric Amygdala,ea0b11f5-11c3-4fea-8108-5f349c7960c8
Simone D'Annunzio,21755
The Blessed Cassettes,22409
Zelmershead,c65d3e92-17e4-4a40-a845-09118e6a1da8
deeB,01d880e1-81a6-4c66-8c2d-a115387925b0
palimpsest trio,21280
Total Unicorn,72cbddd4-722e-433c-ab52-5bab6fc8f1d2
angelo contini,5d1e316f-88cb-4d37-8b47-db47333494d1
23 and Beyond the Infinite,2700e02e-72ed-47a8-8081-921f434a4cc0
Queridas,054ef763-4b38-4f18-a575-ee575796ddee
Stolen Children Surf Gang,23640
Sam Coomes,36a1dddb-41b3-4ab7-bc1e-973540a9e2eb
Ultimate Fantastic,ef8b3687-bf84-48c2-9d98-1f57a5831d12
masato abe,95755862-16ba-4cb3-b57c-260db993c40f
Ninja16,23853
Sherita,5920fd07-3bf4-444e-a5b9-062dee044a93
Paris Solemn,23876
Les Baigneurs,23909
Phillip Gross,24084
The Battery Electric,f6d1f17e-9b7f-40de-bc87-45c6d7aa4cfe
The Whizzies,24287
SEC,24308
JBlanked,23008
A Giant Dog,bb0d5332-15c0-4206-9fd8-0ec5eb3b7076
Reflex Condition,5d14087e-d3f2-4766-9c81-42396c114935
KHAOMAN,a4900ed3-d2e0-4411-afe1-89f02d7245d6
Nick Vivid,eaf3f006-a388-4cc3-b264-feedeead597c
Tony Infuriato,22781
John Fanning (Massaccesi),22799
DR,21799
Jared Leibowich,0c5003c4-0160-4786-a9b3-a19326947827
SUMMER,22999
Fodiator,2f829708-e809-4654-aafe-d1ad45a3db57
MindsEye,22184
She-Wolf.,b9a83910-0130-4dc9-939c-874ae69f2deb
Marceau,23251
The Homeless Kids,23341
Jonas78,23376
Hermelin,8c8ed475-88ac-469f-b9a4-85b705bc4ff9
December Nightskies & Nobodisoundz,22397
Laszlo Kovacs,22555
C Joynes,b2b76366-97c8-49c0-b4ad-1792782c4d43
Absolutus,93eb0aae-0b3a-4286-b685-c494ecb838dc
The Discoghosts,a978c385-ed08-4db3-8584-b858ecc423d4
Stefano Ferrian,57e4b312-60b7-4e56-ac62-c1158c415850
Je deviens dj en 3 jours,db5d67ed-3a39-4a68-9708-dc4ed5a04db5
Hard TON,6504
Società Anonima Decostruzionismi Organici,3df51c9d-d7e4-42b3-b6de-468a352f430b
Innocent Bandits,9e96063d-60f2-4432-875e-8663d9cfadf3
Graphiqs Groove,3cd9f016-3262-488b-8964-87b41e96c18c
Big Troubles,462e811d-bef6-421c-8687-cd8c14ff87d2
Mr. Busalot,5a05fa06-4753-45c2-bae6-8d204ab79ee1
Overthruster,9358751c-ecc9-42d0-bba6-407f449b1a4d
The Bloody Muffs,da6eeade-63f9-458b-b765-0794a71f743e
F.A.F.O.O.T.,ea754cad-16fd-459f-a279-dce7a397dd83
Wheels On Fire,0b014689-6b64-4bd9-ad64-e89213f0aede
Hargreaves / Noyes / Duplant,5d02ed53-1755-49eb-bfd1-c36287893e2a
Jungle is neutral,f4951ace-f47d-43cd-9bab-9976fce4317b
Feldmaus,06295a75-c2c4-4d5b-a338-e2963115311f
Wukir Suryadi,59c90328-170f-4624-a69d-163d1edd9be5
Yusuke Akai,a592fc4c-401e-431e-80ac-1c608508053b
2 Foot Flame,4d78853d-e888-4ca9-93ea-e5c183015050
Emily Lacy,5e4aa201-112e-4c0f-b4c3-f23378b539f2
Bedlam Mind,8977
Fucked,9fff9e5c-a533-41c2-ac92-4271ed8eb6c5
La Rainbow Toy Orchestra,ca6fe3b2-6be6-4ded-a4d6-5d82e2efce8f
Someone Else [UK],9184
Colin Johnco,017ee10b-bfbc-4587-ac4b-a5645aa03c7d
Zoogoo,7f58d717-f601-4dab-ad57-637c8a428dc0
RPM Orchestra,7699ec60-601f-48ad-8a90-687f39d55e19
Randy Wormhole,6244
KPLECRAFT,5b4acf31-2f37-4754-b967-633ea160b9b1
Delmore fx,d0ec15b0-ee81-4cee-8a90-d6d550ead698
Fiendish Fib,9724
FUN,9808
Projekt Karpaty Magiczne,ac582f58-cf2a-4a7a-8d94-f539518c56a6
RÉGIS ET NICOLAS,7827
Motorama,c7bee23e-f9bb-4dee-b1e3-5d49f81cde11
Spidey Agutter,db4e7a66-d2a4-4744-a2fa-fff976910a3f
Tab & A.U.R.C.,e001eceb-8d53-46d6-8c9f-a264ab37a9fe
Canned Fit,df7340b6-4c94-453c-9eec-71d5820c2849
Seventh Gear,cdb53bb9-da28-47ba-802c-4998685c1041
Ugly Parts,fc4abeee-f19e-4f2e-8e16-569e0b99e181
Stanislav Bobrytskyy,86b08b56-9788-430b-a62f-c2ac0aff92c8
Przewalski's Horses,c6fa16c5-7b4f-4cef-a717-a1208b03a889
Lougow,2ef0945b-0331-48ec-9435-a0bbb66a6246
Blank & Kytt,3853c580-e98c-4620-910d-805707e5f924
Kirill Makushin,57c7fc4c-9dcb-460e-9256-823d152597b4
Difondo,c2440ea0-8b9d-4f25-8104-5cf2b611f3b2
dronæment,9048eb60-a4ef-4e2b-9dac-b12ed208ad66
MANUEL J GROTESQUE,68c07259-1f8f-4ca6-9888-050935fdeafc
Neeva,74a659d4-afbc-41f3-9776-b4584f5fe1cd
The Starry Tides,9873
The Keith Walsh Experience,9394
Silver Abuse,44357268-7576-4d53-831a-dde57c688e42
La Chinoise,c56575b0-b8fb-4a86-87e7-2bda42f08501
The Books,7268
Black Fortress of Opium,01071bbd-f71d-419a-ac05-f5d64977a96c
Seeds In Helmet,13048
Soft Serve,13153
Mutilation Rites,cea740bc-c432-42de-807c-2aa263b184ac
Snail Bob,1a5638e0-6ace-4e91-be24-f9abcd6f3daf
Les Robots Musique,19b82571-ae8f-4250-9544-cc08c20d0832
UV Protection,14676
The Letter Yellow,15092
Plumerai,fd1c4ed3-e147-4e20-9b4a-ad3c6ba25a36
Papá cocodrilo,19715
Iron Metal,4713076a-dea7-48c7-8c6f-2cd0ec0f1468
Georgia & August Greenberg,a5230827-668c-4bd9-93d1-49851d252c7c
Rockit Maxx,17da0b09-99fe-437e-a51c-b9b3dc1e56a5
GMC,4b1aad5e-941a-4cd3-8257-763df00ace5b
Baby Shakes,97ea5761-9dce-4cab-91e5-3fffc3fc19f1
The IMG,21287
Shoeg,4de08ee2-6910-4d69-aab1-a792e5d3156e
Fabio Crivellaro,af39064a-e81a-46a9-bf2f-b8b41cba4ef4
Burnt Ones,fa2a05f6-0633-47f0-bf07-f2a0d3308bbe
Michael RJ Saalman,17371
Las Kellies,f17de82d-c14c-4bdc-b320-e475b16d87cd
Yasna New York Bulgarian Women's Voices Choir,18023
Azar Swan,e8e4e0f4-99cd-4bb3-966a-ea28d226d584
Death Valley Girls,987c6ccf-d4c5-4f23-938a-c0a21782803d
pavlove.,23346
Marilyn Roxie,1c6d46af-a490-4084-859b-4e87d594ceb5
Uppercut,1fbfc268-45c4-4095-8745-62cab92aa6a9
Abdu Ali,bbc5cd94-bb68-4eb2-9408-0fbff8cac97b
Christian Flanders,22217
notforme!,a41d3cdc-2121-4568-bbee-e124d4e39131
Haiku Ambulance:  Self Titled,22651
Dj Chile & Jimmy Penguin,21706
Limbs Bin,e7aa7750-73e6-4cd1-b8a4-5d5be8d53b35
Shark?,30febba3-d201-45c6-ab3c-108aceb0d20f
Riding Alone for Thousands of Miles,e5d6c9d4-d3b7-4c32-a4a4-bb2f7f20fac3
Trigg,11019
Needle Gun,5493
Harrius,833
Arthur F. Collins,856ba0a6-e2e3-4449-a60c-0e639e7329b3
PLATTENBOSS UNDERTAKERS,5506
A Smile for Timbuctu,0e2f5510-d9a5-44be-8748-c95f7c07cd9b
Sky Barstow,40815f42-cc75-43c0-9416-d4e652e1634a
Anders Lindsjö,968fbb84-afb1-4a65-8817-404fbcf91b36
Dorian Concept,cb07b399-6917-4b60-8254-085a6eb39b4f
Jeff McLeod,845602e3-b327-4e72-8edf-da88cb088673
Mahjongg,8b35d711-4731-4e7b-ac82-ce61c063c8dc
Mr. Gutter,218
Solemn Man,272
Vorpal,8ab7c8f5-d909-41bf-a28c-240c3cc58ead
Antiguo Automata Mexicano,ab5288e9-e1c7-4159-9e1e-391d017fb0ef
Chatham County Line,23f20841-f311-4b92-9ff9-65d1b25340dd
Emma Peel,1438
Killdozer,6a2f72b1-d660-409e-b190-6470157d3a38
Loto Ball Show,c9d48c89-88de-4c25-b51b-b544b88b93c4
The Hall Monitors,3344500e-8fc8-40ae-b8c6-f06080b6d06f
Love Craft,a72a92d7-5512-46ec-9216-588fda20bd69
DMBQ,6473c9d8-15f2-4a41-97d2-7b04ca52bb81
Haale,c3a30599-a8b1-449b-948a-1bcf2be6aa8e
Thomas Function,2ae53a66-4e03-4fa5-a9e0-11fc1c66816c
The Death Set,7ec4f94d-bd26-408d-a81b-4df4cae674f2
The Dirtbombs,49d68d0c-cfe4-4adb-abe5-64cb50671070
Triclops!,44930372-8b75-4ba9-9783-e83ac8527613
Julia Holter,45610c1f-41a4-44f1-9da6-227510073ffc
The Spazmodics,2290
The Native,2360
Singing Sadie,2266
The Cannanes,971c8784-4a10-404d-b716-a444b3fc475a
Aaron Dunn,eafe8cf6-15d6-4f5c-8f3f-1c3a0a736bbc
Takka Takka,45804fac-5b55-4a40-bb73-b09f11b14ad0
Virus,3352
Absu,3403
Slough Feg,457fd7a8-eac0-41ac-b088-b44840288f4d
Yen Pox,b4f61828-b472-4609-8941-a6ec78d82e84
Rockoutfit,053f8648-28d7-4e4d-8dd3-70935023f7bf
Pretty Flags,4008
Trailer Bride,1104a5a3-558d-4d26-9ece-aa143f86694f
Alex Mauer,a3ce8273-e6cf-4856-9aec-1759c2ca6ec7
Billy Bao,3c8589e0-6ac3-455f-831b-9a0d94037610
M.B.,57bd7b0e-a1be-4a9d-a0e3-e7980f156728
Bruce Russell,717eecc9-1d0b-4ff8-9e87-1704e6574db2
Toss,4473
Cobson,f0a5bf69-7060-4cf5-88a4-36fcef843356
Rod,13f9c024-1d4e-480c-a11b-bbd45fad9420
Terry Douglas,0df1964f-e71f-4cf4-9ef6-5a9b7e9dffc1
.tape.,d5deedb1-3ef8-4780-9fc8-5d439194244e
Personal and the Pizzas,dd021aab-74b9-4621-839b-9d5680717ddb
Latent Chaos,3ce551fc-35a8-480a-85ba-2e531db183fe
YACHT,2616
Menasor-Drenching Axis,5410
Roberto Padovan,02e55cce-51e3-41fc-b221-9327019680f5
Meth Teeth,0ac89c1f-99fa-426a-a6cd-3cbc427c0b45
The Back C.C.'s,5017
2pol,6be85be4-2a09-46c7-9ff1-f5f9f49b9d7e
Unrest,f444dc7d-59c1-4ed6-beb7-f90b6d85366c
Crystal Stilts,000fecd9-ae03-49bc-9a08-636dde5d405d
Roxy Pain,362
Cath and Phil Tyler,5a50967c-913e-4aae-bf94-edac8b529264
Kreace Peeps,3659
Gowns,4232
AK Slaughter,2fca0080-57fb-470e-a01d-690b535ee446
Dokaka,146ada07-7286-48ac-be4c-a2589cbffbac
Jalikebba Kuyateh and the Toubabs,4804
Dallas Kincaid,f76a2ed3-69bb-4ac8-8fcc-f33ebdff3bd5
Cal Stewart,5470796f-4387-4f70-b520-d56dbce45465
Psilodump,cb85543c-e95b-463b-a111-d04d290b4a2a
Syem,177b2008-2ec4-4565-8260-4a07ddffc076
Zombie Prom Queen,f8353e4c-6ba1-4695-9b76-f5ee1475cd98
Rok/Paper/Disco,256
Michael Chapman,559
Matteah Baim,5a15a71f-b680-47ed-bb0b-4c30e47b6902
Freakwater,50e68a47-b6e4-4178-84d5-8955206a0b7f
Cool Devices,4065
Jenny Mayhem,a11205d7-098e-45c2-8a6c-dad3086827e0
Robin Grey,b1dd203a-b075-4f40-a9b3-2aad0d93fa73
Little Debbie,afe6eb79-5c95-4bdd-9151-9bf639172101
Sonvol,ab692ff5-fdd9-4e60-83e2-3de7ae608647
Generation Skweee,d8a1dea1-ba85-4c20-9026-98d10a3b76c0
Aenedra,17982
Turmoil,18019
Dáša Fon Fľaša,2ad8df7d-7206-470a-abca-8cbf7064b63f
Normal Love,538b471d-d953-4ea3-917f-aeaddb1cc96e
Slowdance,dd42dd40-ed78-4bb2-b27c-c90868a59137
Factories & Alleyways,ac2bee80-3c56-4369-bb51-6fd6b81fe557
Speed The Plough,6b36e5a6-35f7-4d4a-ae4c-37ae282bde45
Idio-Savant,7978
Timperley Rhapsodians,c85ed8b2-72e2-4c0d-9e80-0a1855a71420
Wall Matthews,780f463f-f535-4ece-aa69-33ac49d9923d
Mark Fosson,e5e325a3-fe3c-4bd7-86c8-800eb3bc9408
LiveFastDie,66630ed1-de92-43d1-a12d-1aa21862dab4
Split Single,6f7f16b9-0df4-4a9c-8638-f142485a1669
Priests,e708ace7-5c5e-48dd-be9b-c5c3aed6273b
Rafael Dionísio,10f5404f-7aee-4c1e-8e0a-19adcac61864
Константин Зед,18656
Meaner Pencil,18704
Nox Boys,ee057b0f-36d8-40f0-967d-3bf50445123a
m__,97ee70bf-f9ac-4538-9d5e-237c05f786d6
The Clientele,6b66dd3a-d88b-4732-bc13-359d8964b7f2
Interlude,d4de9073-f84b-475c-930c-a996c8ff8ab7
Seamus Cater,97daaad9-847d-417c-a4e4-da2049aabf7e
Marc Stapleford,fcc4c2a4-0e85-4fd4-aaf0-127c4a4e8dff
Vows,18597
Eidetic Seeing,0cd0ae47-aafc-4b47-8239-ad4da02b0cd5
LaBon,19103
Autodrone,496ef9c4-b99a-4ccb-840e-333e3dcac5fa
Even Twice,2f9fc7ed-8720-425a-958d-34bb20de089f
Serakhe0n,8b3710b6-8aef-4171-8c1f-9ee3ced11ab9
Action Will Be Taken,19279
Tickle,9f55f6a7-1ebe-4b8b-b5e8-9a0583b66b2f
Spin Day,19347
Caballo,19383
Fatti Frances,607ceeb2-3679-405c-9cbf-c1b5e72a73df
Quitty & The Don'ts,19449
LAZY SALON,19125
Коста Т,16984
poj.wlkp,19481
Les Sans Culottes,2f2b80a5-4d18-49c2-8baa-4485972c0b14
"Turku, Nomads of the Silk Road",19607
Church Bats,19684
Skinfaxe,2d49f089-e3ce-4614-8d12-aed7a9af8058
Troy Holder,19589
NoLogic,19847
theL3the,19992
Missing Organs,aa257886-2e29-4a06-940d-175cdeea2e37
Onda bidón,bc9d31c5-23ff-43a1-ade4-91980e161dd2
Kris Roche,c547d0cb-a274-4da5-b372-66ed499e4952
Flesh Lights,0083c0d1-08cf-4b24-b8d7-20fe17b2cd99
Grove of Whispers,03017c71-00d0-4449-91e0-e20e21a2acd1
Junk Boys,20288
Guerra de Cerdos,002b0d94-12f5-4383-9f04-cc600eda378d
Cahill Locksmith,20293
Dan Lizard,20274
Frozen Houses,91703684-dcf9-4ceb-b44c-10679692a859
Argument Clinic,20354
Alas de Mosca,c295d8f8-bfaf-477d-af7b-8c0c49f75e45
VIC BANG,155db885-d7ed-49fa-812f-a2eb5fedfbbf
Germanager,7d685819-22cf-4dd7-8d00-dbda30406c3d
Alan Singley,edfd4d9d-4170-463b-8520-c07b64543bd6
Anamorphic Orchestra,22763
Real Numbers,2b812fff-dc80-4838-98a5-9e005bc2e9b7
Life Like Thunderstorms,20568
A Minha Embala (Aline Frazão e César Herranz),20654
All Shall Be Well (And All Shall Be Well and All Manner of Things Shall Be Well),37585a19-f729-408e-9c80-e0cfd9cb1c83
Patrizia Mattioli,28a0e8ae-8b10-4cc1-9a78-a81428652059
Radius System,22d20d75-eaa9-45f9-b9d6-cc1b6b835a95
Nomad,14368
Nhoin,cab5030c-8d57-4ec5-8ede-979b85926555
Trepanning,14459
Melinda Ligeti,14712
Steven Arntson,3846e46e-1f18-4fae-8356-4ba80b5303c5
The Thud Experiment,7613
Justin Wiggan,87c5443b-c550-4211-9a23-98fd7ca6fe90
Stompin' Riff Raffs,35bda351-d4a3-4d47-a6ed-4e538b2c3748
I Am Not Lefthanded,20aa60d6-edb3-423d-bad8-d4bd1056b024
Algesis,322cfb88-e6dd-46f0-b195-508f5b8546f4
Holy Pain,a5df0b43-097d-4e9b-828f-96cdf9b51076
Geese,15256
Gluid,e43b05c4-560d-41ef-bb4a-c56f6b6feca1
Emily Danger,5bb8d235-d80b-4b60-bf8b-020813993c91
Trigger (Wind Trio),16513
The Tunnel,3e23ed92-e8c1-4093-884b-17c22e084742
Jenifer Avila,5587e76f-4f6c-4e15-818e-e5d35a503870
