rank,artist,tracks_used_by_ai,used_by,musicbrainz_id,identifiable,strength
9034,The Columbines,1,Google; Stability AI,08e95c8f-6a37-4583-9f63-7d110326009f,Yes,WEAK (incidental)
9035,Paid In Puke,1,Google; Stability AI,28e976a8-724f-46a5-9cee-2c9e3edf9255,Yes,WEAK (incidental)
9036,Power Sherlock,1,Google; Stability AI,3286,Yes,WEAK (incidental)
9037,The Protagonist,1,Google; Stability AI,8bf439b3-63c4-4ea6-b800-7c9ff894bd1b,Yes,WEAK (incidental)
9038,Marcel,1,Google; Stability AI,40127d3a-af71-4a7f-9893-80b8a54f1a99,Yes,WEAK (incidental)
9039,nuonu,1,Google; Stability AI,c21f8938-04c7-4135-9f42-672358c4b9d5,Yes,WEAK (incidental)
9040,April,1,Google; Stability AI,a3f03856-a326-4fac-ad7b-be9f77a69324,Yes,WEAK (incidental)
9041,William Fields,1,Google; Stability AI,da232e68-5238-405d-b5b2-b8be65348b04,Yes,WEAK (incidental)
9042,Hans Appelqvist,1,Google; Stability AI,3306a2fd-bb43-41f5-a5ea-4d7da299248f,Yes,WEAK (incidental)
9043,Hydropods,1,Google; Stability AI,ce9d6ff2-f6f8-4284-9ae8-0acd627c89f9,Yes,WEAK (incidental)
9044,Bufi,1,Google; Stability AI,4a8014bf-5333-4a25-8b99-213c7b92bdc1,Yes,WEAK (incidental)
9045,Niwa,1,Google; Stability AI,935b2833-8b33-457d-a5f2-551c10aaa548,Yes,WEAK (incidental)
9046,The Search,1,Google; Stability AI,6d86f9f0-cb97-4793-97fc-e10fa7626834,Yes,WEAK (incidental)
9047,Morgan Fisher,1,Google; Stability AI,f924de82-17ef-4f03-8fc8-17b755d2428f,Yes,WEAK (incidental)
9048,Model of the Invisible,1,Google; Stability AI,1ed4a0ad-c1c4-4675-b4da-3acdcaf115d4,Yes,WEAK (incidental)
9049,Morviscous,1,Google; Stability AI,aeeb1fac-e063-4c4f-b002-3e3bb7f5f378,Yes,WEAK (incidental)
9050,The Stoner,1,Google; Stability AI,7f9f7017-811b-4964-b439-e5f5576d1cb5,Yes,WEAK (incidental)
9051,Arkana Music,1,Google; Stability AI,e6a985fe-91c3-4e6c-a6e9-40d3495eaa56,Yes,WEAK (incidental)
9052,Blob,1,Google; Stability AI,20d4c766-15d8-4270-b264-baf31a3eeaf0,Yes,WEAK (incidental)
9053,Tony Renner,1,Google; Stability AI,562f2f95-1d1b-485b-a7ed-9cd5ee6e5677,Yes,WEAK (incidental)
9054,Brainville Desperados,1,Google; Stability AI,67ab5f35-bd5a-43f8-84de-664869d61737,Yes,WEAK (incidental)
9055,Per Gärdin,1,Google; Stability AI,2be2c14b-7921-4218-9840-d093960f1944,Yes,WEAK (incidental)
9056,The Rick Jensen Trio,1,Google; Stability AI,b4563c11-0f3a-4e69-abfc-1a70153da905,Yes,WEAK (incidental)
9057,Chicky and Chenard,1,Google; Stability AI,0568ae45-3f4a-4175-8c4b-e07e5f5d4ad4,Yes,WEAK (incidental)
9058,Surbahar,1,Google; Stability AI,256338e9-01fa-4757-a9ee-eeaa5d308ecb,Yes,WEAK (incidental)
9059,The Unfinished Sympathy,1,Google; Stability AI,b74369c5-56fb-4309-b70f-1a66fcbfb5d5,Yes,WEAK (incidental)
9060,Dudley,1,Google; Stability AI,2e70bb61-958b-423c-a23b-dbf95463efe7,Yes,WEAK (incidental)
9061,Baroquedub,1,Google; Stability AI,b56e6919-da1a-482f-9b33-26346d6b080c,Yes,WEAK (incidental)
9062,Arrial,1,Google; Stability AI,af6a5bf8-b342-4298-a8ae-2bde93d2cc98,Yes,WEAK (incidental)
9063,Universal Materials,1,Google; Stability AI,949871f8-de3c-4beb-bdc0-7fe43831c2b8,Yes,WEAK (incidental)
9064,Kolokon,1,Google; Stability AI,c73007a8-03a5-4326-a269-3abf12540373,Yes,WEAK (incidental)
9065,Crick Zachary,1,Google; Stability AI,3ac737bf-b954-4453-b7d7-8d0e302333b0,Yes,WEAK (incidental)
9066,Narwhal,1,Google; Stability AI,3675,Yes,WEAK (incidental)
9067,Adrien Barbobott,1,Google; Stability AI,8a0b013c-b25b-4a40-af8a-8d708b9d170b,Yes,WEAK (incidental)
9068,Katherine Plummer,1,Google; Stability AI,91e34a26-4ed1-42b4-9ae7-c74b22843bce,Yes,WEAK (incidental)
9069,Stone Pillow,1,Google; Stability AI,993b6665-575b-48f9-8abf-cc47b900145f,Yes,WEAK (incidental)
9070,Mother Orchid,1,Google; Stability AI,f221bd6f-8dbe-469f-abc8-cf742bbd3df9,Yes,WEAK (incidental)
9071,Scout,1,Google; Stability AI,d921e9be-bf94-4144-905c-b4bb9cee83d8,Yes,WEAK (incidental)
9072,The Vivian Girls Experience,1,Google; Stability AI,fdffbf3f-1fc4-43d6-92cb-944e243a4113,Yes,WEAK (incidental)
9073,Sun Shine Sanitorium,1,Google; Stability AI,25119c21-00aa-4066-a898-e3172f9bfa7b,Yes,WEAK (incidental)
9074,Blue Shift,1,Google; Stability AI,23953e78-37d9-4432-a0b8-df3ea548cae0,Yes,WEAK (incidental)
9075,Baiki,1,Google; Stability AI,eee4a558-e27c-4188-b642-5a5490b8900d,Yes,WEAK (incidental)
9076,Thierry Blanchard,1,Google; Stability AI,0840c4fb-f80e-4256-ac7c-7761250e12c7,Yes,WEAK (incidental)
9077,Calypso,1,Google; Stability AI,60328d1f-a2e5-4db8-9776-014668e37517,Yes,WEAK (incidental)
9078,Mazca,1,Google; Stability AI,e24445a5-1b6d-4ca7-bcfe-13d644618867,Yes,WEAK (incidental)
9079,Raflesia,1,Google; Stability AI,c41a2be9-ccb7-4a8b-8d82-3060b4f92d28,Yes,WEAK (incidental)
9080,Desert Gears,1,Google; Stability AI,47a65360-c20c-452b-b9bb-529616307feb,Yes,WEAK (incidental)
9081,Ofer Golany,1,Google; Stability AI,31294afa-2abb-47ce-9b9a-7d45ada8e809,Yes,WEAK (incidental)
9082,Christmas In March,1,Google; Stability AI,c9350b1c-972b-4bd8-979f-bb1ae4eb6c03,Yes,WEAK (incidental)
9083,Ron Wibbley And The Night Soil Men,1,Google; Stability AI,5d1b1510-3119-42ec-8d1f-6fc301fd6dbb,Yes,WEAK (incidental)
9084,Low LiFi,1,Google; Stability AI,3762,Yes,WEAK (incidental)
9085,Jeffrey,1,Google; Stability AI,6a46ba2a-507d-455e-8588-fb39b3d04685,Yes,WEAK (incidental)
9086,Jack Lewis,1,Google; Stability AI,bc583457-a63b-4bc3-b38b-6cbb267a5289,Yes,WEAK (incidental)
9087,Celph Titled,1,Google; Stability AI,53d11d2d-4c2b-4bf9-91ed-82714f525c95,Yes,WEAK (incidental)
9088,David O'Connor,1,Google; Stability AI,7448456a-ae3c-422d-a60b-4d3b2393e905,Yes,WEAK (incidental)
9089,Diatribes,1,Google; Stability AI,2da639a5-d979-439f-adc0-aa7369cdc55e,Yes,WEAK (incidental)
9090,Patricia Bosshard,1,Google; Stability AI,35106c71-64f6-407f-b9e8-f137e4fcc1e9,Yes,WEAK (incidental)
9091,Stefano Scippa,1,Google; Stability AI,cb05a418-bed4-4713-92fd-63306c07f9cf,Yes,WEAK (incidental)
9092,Dicofone,1,Google; Stability AI,97ce30b7-9016-44fc-bece-6107e20d1af6,Yes,WEAK (incidental)
9093,The Mallets,1,Google; Stability AI,0c675e84-565f-43ec-88ad-7ca47da557c5,Yes,WEAK (incidental)
9094,Gilad Atzmon,1,Google; Stability AI,5ac3b93a-2336-4072-8e46-28cfcbdb9eb7,Yes,WEAK (incidental)
9095,Puerto Muerto,1,Google; Stability AI,8a886275-fe90-4a39-ad5f-021b7bd756f0,Yes,WEAK (incidental)
9096,Janet Bean,1,Google; Stability AI,018d1984-279f-4514-a0e6-c6fb358685a4,Yes,WEAK (incidental)
9097,Volebeats,1,Google; Stability AI,eb567c55-368d-4b85-b969-ca9e3252f9cb,Yes,WEAK (incidental)
9098,Tim Carroll,1,Google; Stability AI,dc157334-a6d0-4892-94d5-014eb0759f54,Yes,WEAK (incidental)
9099,Dielectric Minimalist All-Stars,1,Google; Stability AI,3875,Yes,WEAK (incidental)
9100,Ben Weaver,1,Google; Stability AI,33921333-35bd-4807-b742-d3f8c3a3b7f9,Yes,WEAK (incidental)
9101,Desper,1,Google; Stability AI,cc10280f-f763-47e0-98f5-3db0d6bcb530,Yes,WEAK (incidental)
9102,UBE,1,Google; Stability AI,3930,Yes,WEAK (incidental)
9103,Kids on Fire,1,Google; Stability AI,3954,Yes,WEAK (incidental)
9104,O.U.O,1,Google; Stability AI,43b41f47-f45f-41ab-8bab-6e4f224f6ba1,Yes,WEAK (incidental)
9105,Zimbabwe Legit,1,Google; Stability AI,1c6ae3b3-0115-4305-9917-d042e830abfb,Yes,WEAK (incidental)
9106,Raw Produce,1,Google; Stability AI,29abf81b-0e50-47e2-9c9c-3cdf3c654c80,Yes,WEAK (incidental)
9107,The Scheme Team,1,Google; Stability AI,2e8d1894-d8b7-456e-b8f2-164d5ed2a815,Yes,WEAK (incidental)
9108,Brian Joseph Davis/NYME,1,Google; Stability AI,4040,Yes,WEAK (incidental)
9109,Embrace Fire,1,Google; Stability AI,0edb9824-44b4-4b56-91fd-4664a13e1eda,Yes,WEAK (incidental)
9110,él-g and duncan,1,Google; Stability AI,4050,Yes,WEAK (incidental)
9111,"él-g, sus and Jakob Olausson",1,Google; Stability AI,4051,Yes,WEAK (incidental)
9112,Mikrochip No32,1,Google; Stability AI,aad12505-2347-41e1-9d2f-e17700e8b091,Yes,WEAK (incidental)
9113,Sybi0t,1,Google; Stability AI,8d31bde3-0970-441d-b9ca-b1b6c7654f0e,Yes,WEAK (incidental)
9114,Highway,1,Google; Stability AI,29752670-9b0d-44db-882d-876ddf0632f3,Yes,WEAK (incidental)
9115,Vate,1,Google; Stability AI,3913,Yes,WEAK (incidental)
9116,Jimmy Joe Roche,1,Google; Stability AI,d61a638a-0b6a-46ed-8d7d-1cb2ef1de250,Yes,WEAK (incidental)
9117,Fidget,1,Google; Stability AI,c575aeb8-ef9c-4577-b6b2-41fe076b4532,Yes,WEAK (incidental)
9118,Starkey,1,Google; Stability AI,bae46981-8da8-422e-8574-9dbac11f2c7e,Yes,WEAK (incidental)
9119,Monta at Odds,1,Google; Stability AI,68887d8c-f9a6-432b-be36-97f93f08741f,Yes,WEAK (incidental)
9120,Seven,1,Google; Stability AI,968d8a42-ae67-40bf-b100-502baead36ae,Yes,WEAK (incidental)
9121,Bruce Russell,1,Google; Stability AI,4271,Yes,WEAK (incidental)
9122,John Randall Pelosi,1,Google; Stability AI,4326,Yes,WEAK (incidental)
9123,The Comas,1,Google; Stability AI,de68274c-d21a-40d9-b17c-4b833b20126f,Yes,WEAK (incidental)
9124,Flow Trio,1,Google; Stability AI,c3646361-55d3-47b2-8119-337adb908ac1,Yes,WEAK (incidental)
9125,The Levitts,1,Google; Stability AI,1a1ee2fc-c2fe-48d4-b88e-42fe79fed7b8,Yes,WEAK (incidental)
9126,Yuganaut,1,Google; Stability AI,88a3f8d7-7f92-4450-bffa-887bf5f0ab0c,Yes,WEAK (incidental)
9127,JJM,1,Google; Stability AI,fa968f7f-5731-46c0-9fd8-a686348f1300,Yes,WEAK (incidental)
9128,Greg Malcolm,1,Google; Stability AI,391321d8-6317-4914-984c-274d3ab8504f,Yes,WEAK (incidental)
9129,Rockformation Diskokugel,1,Google; Stability AI,8fd1702a-e275-4fc1-9d04-3a3aafef5c4d,Yes,WEAK (incidental)
9130,Kiesgroup,1,Google; Stability AI,62b0c852-be63-4347-94b9-b7ff30af7b22,Yes,WEAK (incidental)
9131,Michal Hambourg,1,Google; Stability AI,332c7800-1b79-4614-9dfd-56edfdee0dd4,Yes,WEAK (incidental)
9132,Four Comical Cards,1,Google; Stability AI,4529,Yes,WEAK (incidental)
9133,August Molinari,1,Google; Stability AI,d098a2e1-dd7e-4e76-a990-9b2207deceb3,Yes,WEAK (incidental)
9134,Premier Quartet and Company,1,Google; Stability AI,4550,Yes,WEAK (incidental)
9135,Reverend Gary Davis,1,Google; Stability AI,f66eefea-ff87-46b5-947d-b595a4bac5c9,Yes,WEAK (incidental)
9136,Al Benard,1,Google; Stability AI,4537,Yes,WEAK (incidental)
9137,Paul Gerber,1,Google; Stability AI,629915e6-cda0-4c1f-9007-a88ff26d3194,Yes,WEAK (incidental)
9138,Edward Hamilton,1,Google; Stability AI,4547,Yes,WEAK (incidental)
9139,That Girl Quarter,1,Google; Stability AI,4556,Yes,WEAK (incidental)
9140,Chico Correa and Electronic Band,1,Google; Stability AI,b109bf81-1ee3-4cdb-bab0-5f6c93502b43,Yes,WEAK (incidental)
9141,The Ronnie Wibbley Orchestra,1,Google; Stability AI,0e4cc2ce-5eff-4f76-92cd-0a5f46e98083,Yes,WEAK (incidental)
9142,Bad Duck L,1,Google; Stability AI,4572,Yes,WEAK (incidental)
9143,Derkopf,1,Google; Stability AI,ed47ed6f-8c7e-4200-bef5-eb5439a859bb,Yes,WEAK (incidental)
9144,Vladimir de Pachmann,1,Google; Stability AI,3df93115-609c-4305-abf3-8a9c91c7704a,Yes,WEAK (incidental)
9145,Samuil Feinberg,1,Google; Stability AI,4671,Yes,WEAK (incidental)
9146,Bang on a Jam,1,Google; Stability AI,4677,Yes,WEAK (incidental)
9147,Kismet,1,Google; Stability AI,02b0a83d-5ea6-48e6-b1d9-2071c1ca20fb,Yes,WEAK (incidental)
9148,Disposable Air Sickness Band,1,Google; Stability AI,640c5919-451b-4a8f-bf48-63913951b244,Yes,WEAK (incidental)
9149,Formula,1,Google; Stability AI,4750,Yes,WEAK (incidental)
9150,LoveJones,1,Google; Stability AI,b4c760fb-ac7b-494b-98fe-563a4cf9fc9b,Yes,WEAK (incidental)
9151,Lying in States,1,Google; Stability AI,549331f7-fd29-40b7-b3ee-5ab87f191b2c,Yes,WEAK (incidental)
9152,Hayden Quartert,1,Google; Stability AI,4947,Yes,WEAK (incidental)
9153,Adele Rowland,1,Google; Stability AI,4954,Yes,WEAK (incidental)
9154,Columbia Saxophone Sextette,1,Google; Stability AI,4955,Yes,WEAK (incidental)
9155,Nicholas Orlando's Orchestra,1,Google; Stability AI,4961,Yes,WEAK (incidental)
9156,Lary 7,1,Google; Stability AI,4969,Yes,WEAK (incidental)
9157,Andrew Vincent and The Pirates,1,Google; Stability AI,aba6929b-c565-4ef5-a463-027e29d31ef5,Yes,WEAK (incidental)
9158,Pietro,1,Google; Stability AI,4936,Yes,WEAK (incidental)
9159,Seymour Lipkin,1,Google; Stability AI,c6f5c249-979b-4557-9b8f-c0c4f8927e89,Yes,WEAK (incidental)
9160,Vosotros,1,Google; Stability AI,428de129-34cd-4886-aeb5-df900243a1a8,Yes,WEAK (incidental)
9161,Eclectek,1,Google; Stability AI,53bc4ec6-f33d-43c0-bc95-2930f4540848,Yes,WEAK (incidental)
9162,Muha,1,Google; Stability AI,376f883e-8bb7-4aff-a207-a094ca5a9361,Yes,WEAK (incidental)
9163,JW Meyers,1,Google; Stability AI,5237,Yes,WEAK (incidental)
9164,Victor Opera Trio,1,Google; Stability AI,5256,Yes,WEAK (incidental)
9165,Ben Reynolds,1,Google; Stability AI,88261037-3284-47b6-be2a-f4967141642a,Yes,WEAK (incidental)
9166,Bright,1,Google; Stability AI,04f43a78-0e12-46c6-befb-afd691e66176,Yes,WEAK (incidental)
9167,Nick Castro and the Young Elders,1,Google; Stability AI,d98a8617-156c-43d8-a49f-c09ec62eefb4,Yes,WEAK (incidental)
9168,Thuja,1,Google; Stability AI,5306,Yes,WEAK (incidental)
9169,Tsurubami,1,Google; Stability AI,79c38b6b-92bc-46e5-ae6f-b93a81198c35,Yes,WEAK (incidental)
9170,Micachu & the Shapes,1,Google; Stability AI,b0468f3b-458a-4abd-b097-f627dc342c2f,Yes,WEAK (incidental)
9171,Picastro,1,Google; Stability AI,1130,Yes,WEAK (incidental)
9172,Florrie Ford,1,Google; Stability AI,632d1516-3874-40ec-86c4-0150c9997955,Yes,WEAK (incidental)
9173,Athenian Mandolin Quarter,1,Google; Stability AI,5365,Yes,WEAK (incidental)
9174,Columbia Quarter,1,Google; Stability AI,5366,Yes,WEAK (incidental)
9175,Sir Harry Lauder,1,Google; Stability AI,b51f17ae-1405-46e0-95cb-b31252bb4355,Yes,WEAK (incidental)
9176,Family of the Year,1,Google; Stability AI,1a4931bc-5c9a-4ddc-88d9-948566c5e370,Yes,WEAK (incidental)
9177,Emilyn Brodsky,1,Google; Stability AI,ddfe8783-4729-4e99-b27e-1a8b3f407ec3,Yes,WEAK (incidental)
9178,Alice Lloyd,1,Google; Stability AI,5337,Yes,WEAK (incidental)
9179,Miss Venie Temple,1,Google; Stability AI,5345,Yes,WEAK (incidental)
9180,Nellie Melba,1,Google; Stability AI,5fa44ade-11f6-4c97-b6ff-e4881412a3f2,Yes,WEAK (incidental)
9181,Golden and Heins,1,Google; Stability AI,5392,Yes,WEAK (incidental)
9182,Ikue Mori,1,Google; Stability AI,1f2b38d6-667a-4a1d-a3c5-fbca5b84561d,Yes,WEAK (incidental)
9183,MIDIval PunditZ,1,Google; Stability AI,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Yes,WEAK (incidental)
9184,Eric Leonardson and Anna Friz,1,Google; Stability AI,1700,Yes,WEAK (incidental)
9185,Hutzl Ukrainian Ensemble,1,Google; Stability AI,8c12bd5e-d2c3-45c5-a10d-164d9faa4ea8,Yes,WEAK (incidental)
9186,Mountain High,1,Google; Stability AI,217,Yes,WEAK (incidental)
9187,Muraghu,1,Google; Stability AI,220,Yes,WEAK (incidental)
9188,Thee Headcoats,1,Google; Stability AI,a67d2694-1ffa-46b3-82ce-7401b528fb18,Yes,WEAK (incidental)
9189,The Billy Childish,1,Google; Stability AI,23ef9155-df05-4e3a-8109-acb603f3146d,Yes,WEAK (incidental)
9190,Nanowar,1,Google; Stability AI,b879af63-9ff6-49b3-a556-1af86e753119,Yes,WEAK (incidental)
9191,ANAVAN,1,Google; Stability AI,8dc6b4b3-8462-46bc-8bb3-082bfd6a0d8a,Yes,WEAK (incidental)
9192,Mr. Pardeiro,1,Google; Stability AI,3285,Yes,WEAK (incidental)
9193,Anton Oosterwijk,1,Google; Stability AI,b8a7c3a6-4ae9-4227-8f5e-e75095dfc30f,Yes,WEAK (incidental)
9194,Fatback,1,Google; Stability AI,9094677c-381d-4102-97df-dc566c6feeca,Yes,WEAK (incidental)
9195,Silvester Anfang,1,Google; Stability AI,9bd479c8-df9a-4b66-b4ec-7e47c4003ad0,Yes,WEAK (incidental)
9196,Charles D'Almaine,1,Google; Stability AI,aed789f6-49ce-411f-b49b-7f6611958399,Yes,WEAK (incidental)
9197,Glen Ellison,1,Google; Stability AI,823d0b61-1244-4568-8134-63acec95bece,Yes,WEAK (incidental)
9198,Rob Ot,1,Google; Stability AI,e001edcb-ad93-42f9-ba06-2f0c9337b2b7,Yes,WEAK (incidental)
9199,Nerveskade,1,Google; Stability AI,1de56205-b751-472a-b9ed-7d4c2e787121,Yes,WEAK (incidental)
9200,Vytautas V. Jurgutis,1,Google; Stability AI,2bd7e47a-7879-4740-a7b6-82ea2eecf721,Yes,WEAK (incidental)
9201,Charles Dalmaine,1,Google; Stability AI,aed789f6-49ce-411f-b49b-7f6611958399,Yes,WEAK (incidental)
9202,Zyzzybalubah,1,Google; Stability AI,456a0294-a698-4a34-b1ed-d09b68b3df18,Yes,WEAK (incidental)
9203,Sharitah Manush,1,Google; Stability AI,9346,Yes,WEAK (incidental)
9204,Äss,1,Google; Stability AI,357,Yes,WEAK (incidental)
9205,Watersports,1,Google; Stability AI,b98d734d-4bf2-491e-ab40-e99dad710784,Yes,WEAK (incidental)
9206,Bonde do Rolê,1,Google; Stability AI,719490ec-2962-41b9-a54e-a4cc7b65c86c,Yes,WEAK (incidental)
9207,Peter Walker,1,Google; Stability AI,2cef79d5-9b1f-4ad6-ad44-3a50ce44a722,Yes,WEAK (incidental)
9208,Reed Miller,1,Google; Stability AI,c190155e-a96b-426d-921c-ef41d6f9c78c,Yes,WEAK (incidental)
9209,The Bristles,1,Google; Stability AI,6398a785-79e0-4cb9-8c3c-9a4914568244,Yes,WEAK (incidental)
9210,mary,1,Google; Stability AI,b335c83c-79d1-4a2d-ba16-c2b310592d2a,Yes,WEAK (incidental)
9211,Willie,1,Google; Stability AI,4cf00bc8-d4ed-47d1-ae5b-d3d15ea6fbbe,Yes,WEAK (incidental)
9212,Field Recording,1,Google; Stability AI,17,Yes,WEAK (incidental)
9213,Walter,1,Google; Stability AI,39,Yes,WEAK (incidental)
9214,Costes,1,Google; Stability AI,e2c9c7fd-a067-4bb2-a8b0-3e2990ef1dda,Yes,WEAK (incidental)
9215,Adventure Time,1,Google; Stability AI,2130,Yes,WEAK (incidental)
9216,Campbell,1,Google; Stability AI,2140,Yes,WEAK (incidental)
9217,Computer Jay,1,Google; Stability AI,ca288c4f-f855-45a4-8460-0928b7d46238,Yes,WEAK (incidental)
9218,Fineart,1,Google; Stability AI,1d543908-cbb5-40b3-8d58-c508c0ad7aff,Yes,WEAK (incidental)
9219,Hisham Baroocha,1,Google; Stability AI,2150,Yes,WEAK (incidental)
9220,KeepBullFighting,1,Google; Stability AI,2154,Yes,WEAK (incidental)
9221,Lengua,1,Google; Stability AI,a452f36a-14b6-4770-9313-80926a6a9ec6,Yes,WEAK (incidental)
9222,Cheap Little Tart,1,Google; Stability AI,51,Yes,WEAK (incidental)
9223,Growing,1,Google; Stability AI,815,Yes,WEAK (incidental)
9224,Otonomiyaki,1,Google; Stability AI,2168,Yes,WEAK (incidental)
9225,Paul Diddy,1,Google; Stability AI,0079542b-92b6-48a9-9160-22220f85ffda,Yes,WEAK (incidental)
9226,David Thomas Broughton,1,Google; Stability AI,05926c60-7f4a-45d5-a2a0-25d575a746f0,Yes,WEAK (incidental)
9227,Gunslingers,1,Google; Stability AI,d1056f2a-4293-427a-9cfb-efc103aa10ba,Yes,WEAK (incidental)
9228,Weave,1,Google; Stability AI,2230,Yes,WEAK (incidental)
9229,SFV Acid,1,Google; Stability AI,497e8f9b-5e28-4369-9483-a381340b6153,Yes,WEAK (incidental)
9230,Peter Jacsobson & Miguel Atwood-Ferguson,1,Google; Stability AI,4806,Yes,WEAK (incidental)
9231,Lymbyc Systym,1,Google; Stability AI,593282da-814f-4733-9004-003598e8338c,Yes,WEAK (incidental)
9232,Lion of Panjshir,1,Google; Stability AI,9dc6424a-38b0-479a-83a8-48940ba621a6,Yes,WEAK (incidental)
9233,Grassroots Records Family,1,Google; Stability AI,2235,Yes,WEAK (incidental)
9234,Dr. David Suendermann,1,Google; Stability AI,2272,Yes,WEAK (incidental)
9235,Northsea feat Kristin Hersh,1,Google; Stability AI,2275,Yes,WEAK (incidental)
9236,Garry Bradbury,1,Google; Stability AI,ca57924c-3d48-4bb5-90b5-a0717e665175,Yes,WEAK (incidental)
9237,QQQ,1,Google; Stability AI,2258,Yes,WEAK (incidental)
9238,Gétatchèw Mèkurya,1,Google; Stability AI,d4938195-6548-479f-9f11-a4e22d915770,Yes,WEAK (incidental)
9239,The Ex,1,Google; Stability AI,ea19687e-8d08-4abe-901e-3135269e4f74,Yes,WEAK (incidental)
9240,Arthur Doyle Trio,1,Google; Stability AI,1303f406-149a-4184-a8d2-76dc7c038554,Yes,WEAK (incidental)
9241,Jaudas' Society Orchestra,1,Google; Stability AI,3bafe6d8-7375-4a68-81df-0f363efea2f7,Yes,WEAK (incidental)
9242,Male Quartet,1,Google; Stability AI,0e4bac1a-c1a2-43e8-951f-933c4b85e07a,Yes,WEAK (incidental)
9243,Harvey Hindermyer,1,Google; Stability AI,b32fe2fe-93a3-4dc0-b221-78c5b1abd6f2,Yes,WEAK (incidental)
9244,Helen Clark,1,Google; Stability AI,a9f2748a-6926-4098-a525-c598c10966cd,Yes,WEAK (incidental)
9245,Manuel Romain,1,Google; Stability AI,cfa6a147-10fd-4343-b9d9-9950e10712f4,Yes,WEAK (incidental)
9246,Bea McG,1,Google; Stability AI,26,Yes,WEAK (incidental)
9247,Robert & Irene Moon,1,Google; Stability AI,2438,Yes,WEAK (incidental)
9248,Sascha Wiseman,1,Google; Stability AI,33,Yes,WEAK (incidental)
9249,Ashanti Alston,1,Google; Stability AI,45,Yes,WEAK (incidental)
9250,R. Reege & B. Stark,1,Google; Stability AI,2443,Yes,WEAK (incidental)
9251,Mrs. Panacea Pussycat,1,Google; Stability AI,48,Yes,WEAK (incidental)
9252,Crash Worship,1,Google; Stability AI,113e40e9-cad2-4ed3-9c68-6736203a5d49,Yes,WEAK (incidental)
9253,Christian Jonassen,1,Google; Stability AI,2513,Yes,WEAK (incidental)
9254,Damien Gooley,1,Google; Stability AI,2e6205d1-5832-482e-9560-c5b6d964f80f,Yes,WEAK (incidental)
9255,Mu Mesons,1,Google; Stability AI,2591,Yes,WEAK (incidental)
9256,mudboy- extreme animals,1,Google; Stability AI,2613,Yes,WEAK (incidental)
9257,Mohamed Effendi El-Achek,1,Google; Stability AI,2635,Yes,WEAK (incidental)
9258,Ergo Phizmiz & Margita Zalite,1,Google; Stability AI,5720,Yes,WEAK (incidental)
9259,Surrender,1,Google; Stability AI,94e2c501-df18-4d01-811e-2abdad1996cc,Yes,WEAK (incidental)
9260,Dead Section,1,Google; Stability AI,2864,Yes,WEAK (incidental)
9261,Mafeisan,1,Google; Stability AI,50decb88-0591-449d-b39a-6bb015585963,Yes,WEAK (incidental)
9262,Karaoke Mouse,1,Google; Stability AI,9ec3bc28-e044-4a79-acc4-ea15d20bd0c0,Yes,WEAK (incidental)
9263,Dan the Automator,1,Google; Stability AI,33945eeb-e2d2-4257-a199-661cbadcf8af,Yes,WEAK (incidental)
9264,Le Tigre,1,Google; Stability AI,2d67239c-aa40-4ad5-a807-9052b66857a6,Yes,WEAK (incidental)
9265,My Morning Jacket,1,Google; Stability AI,ea5883b7-68ce-48b3-b115-61746ea53b8c,Yes,WEAK (incidental)
9266,Akasha Blade,1,Google; Stability AI,3021,Yes,WEAK (incidental)
9267,Memes,1,Google; Stability AI,3008,Yes,WEAK (incidental)
9268,Reading Rainbow,1,Google; Stability AI,1ec19e59-d438-4d0f-9663-15ac1550900c,Yes,WEAK (incidental)
9269,Barking Spiders,1,Google; Stability AI,3015,Yes,WEAK (incidental)
9270,Jennifer Castellano,1,Google; Stability AI,3076,Yes,WEAK (incidental)
9271,Soumitra Lahiri and Shailendra Mishra,1,Google; Stability AI,3145,Yes,WEAK (incidental)
9272,MaiLiT,1,Google; Stability AI,0164ca0d-d498-4bf6-856c-d68181a236fa,Yes,WEAK (incidental)
9273,The Dots,1,Google; Stability AI,5ca43724-5ba7-45ba-85b3-17fcaabe5759,Yes,WEAK (incidental)
9274,Degiheugi,1,Google; Stability AI,74991b06-ca74-4458-85ea-2d1d070fd37f,Yes,WEAK (incidental)
9275,Bilk,1,Google; Stability AI,38635957-adf1-4476-b251-572a8ec0667b,Yes,WEAK (incidental)
9276,Seiurte,1,Google; Stability AI,1688a911-3176-4ed5-9761-3297c8658496,Yes,WEAK (incidental)
9277,After The Ice,1,Google; Stability AI,7779b6b1-28a2-4ac7-b71a-01428420ff6b,Yes,WEAK (incidental)
9278,The Wind Whistles,1,Google; Stability AI,a39aaa77-eaa3-46d5-8934-99c34a5465d3,Yes,WEAK (incidental)
9279,Eddie Brnabic,1,Google; Stability AI,18abf0a2-8ff2-473a-9835-819a190907c5,Yes,WEAK (incidental)
9280,Sunken Landscapes,1,Google; Stability AI,7fa55a58-7903-4144-816b-f30e5356ab24,Yes,WEAK (incidental)
9281,Virtu-Oso,1,Google; Stability AI,33709a00-2e52-488b-a266-aa3b1f001e55,Yes,WEAK (incidental)
9282,Empathik,1,Google; Stability AI,36ae5079-1853-48f2-83bd-36dba0883e3f,Yes,WEAK (incidental)
