name,mbid
Van Halen,b665b768-0d83-4363-950c-31ed39317c15
Yes,c1d4f2ba-cf39-460c-9528-6b827d3417a1
Maurice Jarre,05d4d95c-8803-450f-80c2-7ea606e6f78b
Mandy Moore,9dc9f4b0-a7b4-43c5-8f6b-fcd43c426a4b
Ava Max,add5f522-25df-41c4-815e-0ca9f60b83e4
Chow Yun-fat,a4bcdd37-3a1d-4624-ba35-f749f883ddce
Chris Cornell,cbf9738d-8f81-4a92-bc64-ede09341652d
Gary Moore,a8806b5c-3ee0-4277-94d3-1a5427a7707c
Twenty One Pilots,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67
Noel Gallagher,6493ed80-8b44-49fa-91de-e7b0a0b57d6d
River Phoenix,4138674f-79fc-4ff1-96d1-80d7fb75c825
Jeff Beck,14a4bc78-1c2d-4ca7-8d1b-9b58076a2a17
Cara Delevingne,abc8ba85-0a27-4eaa-9813-19414a454c54
Kino,064db6e8-fdfb-4acb-a327-fc2de75b37de
Franz Ferdinand,aa7a2827-f74b-473c-bd79-03d065835cf7
Chuck McCann,74aabeb0-4ddb-48a9-a668-47b2a7b0c7fd
Nancy Ajram,c5fb9677-b013-4cd7-b89b-bb6e73ad851b
V,83096042-3785-481e-8843-dee69f1aad12
Jo Nesbø,b4c690d5-9854-4bee-91c4-cee9098e808d
Chris Rea,c707b37e-cb5c-4694-be4d-46beefcb2475
Amy Macdonald,6aa40207-fec8-43a7-991d-b872a42def05
Carmen Electra,26ec2015-615d-4e6c-97e9-afadfc286f42
Mayhem,c5f9e699-7b0d-4030-86dd-7acc8250d147
Pitbull,d262ea27-3ffe-40f7-b922-85c42d625e67
Fermín IV,8837e79f-d137-4405-ad00-197e3e340bd4
Françoise Hardy,d2a79d20-1304-47fd-a998-b4fe1ec78373
Björn Ulvaeus,ffb77292-9712-4d03-94aa-bdb1d4771d38
Carly Rae Jepsen,09887aa7-226e-4ecc-9a0c-02d2ae5777e1
Gloria Gaynor,d5c51c36-ac67-4727-91ed-ee9f0df81a2d
Thelonious Monk,8e8c7417-c905-46b1-b42a-5260b4274ed4
Alexander Griboyedov,6b5b3ad7-ce1f-49f4-91d7-4072bdaacdb6
Gabriel Marcel,b2779329-1cd7-4f06-8240-5ed02f15cd9e
Gene Roddenberry,4c113d66-6330-4809-aeb8-e761fcab4589
Rajinikanth,16d2d214-139d-4727-a423-d97c2f8cad5c
John Mayer,144ef525-85e9-40c3-8335-02c32d0861f3
Melina Mercouri,bdb70d5d-ded0-4b06-a9d3-8b9e9d0f932d
Nusrat Fateh Ali Khan,5968383c-11c1-4c5b-ada0-504a38cec8e7
Children of Bodom,f57e14e4-b030-467c-b202-539453f504ec
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19
Jada Pinkett Smith,91f52cce-8af9-477e-907b-3535d9e9fe24
Victoria Abril,8e679c74-7a66-464a-9151-ef4b5029e684
Polina Gagarina,c66eb98b-82e4-402a-ab34-8be3c9aece2b
Meat Loaf,b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1
Lys Assia,6227e709-dad6-4045-932e-a4939911053e
Dan Aykroyd,295ef8d6-ab0d-48a7-90a5-d264dde5f92c
Jefferson Airplane,39c2a93d-9afa-4a22-9bba-c087ab056e1c
Clive Dunn,2c2ff2ab-47e1-4e65-bc74-cf3fc3589889
Anton Webern,7be0b588-030c-4904-836f-71ff43a2dfec
John Deacon,a0b77a10-ecff-4b84-b1f3-008391038d67
Lucy Hale,55489cf2-1d70-420f-a364-44b4e0eb276c
Kaliopi,2d999b5f-fbb0-4ca7-bb0d-9f534c43ca41
The Offspring,23a03e33-a603-404e-bcbf-2c00159d7067
Sanna Nielsen,cc253e41-2b61-4853-aea2-cf5633645205
Mika,8a9ac1cb-faae-434e-8d60-b139a3707dfc
Charlotte Perrelli,41e707cf-bfcc-46e6-bada-6b62167c7561
John Lydon,1b389bc0-68d2-4e2e-af22-6be1075b907d
Europe,ccfe7a3c-1a45-4984-a8d0-644549cefe61
Carrie Underwood,70f0e309-5418-49b6-a130-666e2f76eecd
Mylène Farmer,18b23026-ed29-445a-9bb4-4e86598ab5a9
Oscar Isaac,f5f3305f-22ea-45d5-a15e-0fbfedc08ccd
Burzum,49cd96a6-42c3-44f6-ba2a-cd9301046b96
Ayumi Hamasaki,2b615bcf-baa0-4657-b9a5-1a5f34c386c4
James Marsden,4eed4f35-ac86-405f-8a8b-9a3ee80b12ab
Carlos Gardel,bb54817c-6829-4ccc-bc58-030abb85c583
Gustav Holst,3ba68671-e3b5-4263-81dc-76b16b29bbc6
Neil Diamond,a42d3fd5-55de-4206-86c3-4fbb5404018f
Marija Šerifović,e65269b6-f260-4756-b760-6f0ce938e7de
P. Ramlee,6b2f4412-a43f-4d3c-9ed2-43f6d4f153d0
Dan Aykroyd,90f5ec24-5d00-40f4-895f-43083bded2cd
Carla Gugino,6ca8eb2b-d0b1-4e24-a809-c596c41e7bfa
Guy Pearce,54476108-8ebb-4101-ac4a-4531dc5159b2
Michelle Trachtenberg,def6a987-48a9-45dc-a429-a405f4d5c4dc
Rita Moreno,fb0df491-defa-4468-8818-dd4e0c208fdd
Herbie Hancock,27613b78-1b9d-4ec3-9db5-fa0743465fdd
Sertab Erener,d138302b-4f57-4d1d-83e3-47f95cb51774
Goran Bregović,883ece23-2779-4091-b527-62eb07ee79d4
Tool,66fc5bf8-daa4-4241-b378-9bc9077939d2
Linda Ronstadt,498f2581-be21-4eef-8756-fbb89d79b1c0
Saint Cecilia,5159bca1-dccc-4a88-a9ce-df8879ca82e5
John Barry,661e20c8-3d82-4da2-94a2-97d9e11691c0
Sonic Youth,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9
Naomi Scott,65fc5739-3562-46a0-8b69-1d1f64941a8b
Def Leppard,7249b899-8db8-43e7-9e6e-22f1e736024e
Louis Tomlinson,6d390061-b3cd-4db3-b905-e56b7f5357fd
Juliette Lewis,607dec4a-3efc-44ae-ba52-6d5cabcdd1cc
Jane Russell,9fa1c35f-8c88-4e8a-a8d7-7fa461b65d5e
Feodor Chaliapin,0ffcc552-fc9d-4b79-a6d5-b78912a7cdfb
Danny Elfman,5b24fbab-c58f-4c37-a59d-ab232e2d98c4
Destiny's Child,a796b92e-c137-4895-9c89-10f900617a4f
Glynis Johns,35b4d9cc-918a-4496-9b9b-52fac536fbec
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596
Mark Knopfler,e49f69da-17d5-4c5c-bac0-dadcb0e588f5
Fats Domino,e787de5d-49e2-4b1f-9bde-1fd3a671b971
Adam Lambert,e942594a-91cc-427a-8beb-6815c28e9254
Dave Brubeck,de0222a6-e1c4-403d-8b01-3f66d505061b
Jon Lord,6bf692e0-baac-4428-94c3-423d52508cf0
Paul Anka,420c6768-0885-415a-bb59-d6a275121125
Celia Cruz,7b8e1188-9ca4-4aa5-8393-172de6fa04de
Muddy Waters,f86f1f07-d182-45ce-ae93-ef610880ca72
Domenico Modugno,b8e60837-e646-4f18-8f92-27d1173511b0
Stevie Ray Vaughan,f5426431-f490-4678-ad44-a75c71097bb4
Gus Van Sant,c41bf429-3f3d-4d5c-95c6-a3afb6831146
Kang Seul-gi,ff415d62-f29d-4949-8b36-1dfde54e3737
Alban Berg,f61c909a-db95-4a61-bc23-65a86e0d2907
Maureen O'Hara,db23909e-7c44-4232-b8fc-a2261cf16a33
Yann Martel,9fe3d2f8-4a95-4249-8049-6f26cdbcf14f
Joan Collins,78a88e05-623f-4e4b-9ff2-e55a3b5effbc
Wolfram von Eschenbach,8c88281a-ea8d-430d-9c79-bd2ef80afcac
Brenda Song,a5375dac-6ec1-4d18-b66f-72969ae4534e
Jimin,d2582c77-6b0f-4b2f-802f-8f3cad1a5fec
Juan Rulfo,a518872e-c078-40ce-8dba-444ef83e6c71
Paul Giamatti,3d5203a9-ebd1-4a34-a83e-779440c2731e
Imelda Staunton,ddf3af4f-17b3-4a0b-8e3c-dbda6861b393
Mandy Patinkin,a118423d-5b0d-4d9c-84a2-438fc7e40181
Robert Rodriguez,d3883e2f-691d-48eb-92a6-770c1dcd98d9
Lara Flynn Boyle,e9b1396e-d251-4c44-b93c-bd49cab6fc55
Sonakshi Sinha,4643263f-ebe7-449e-abc2-30661ece822b
Cyd Charisse,4044aa5e-d57b-46a7-9a5b-be8da012a249
Sadie Sink,989cdc5b-303f-4ffb-b26b-74e05f6b55b0
Mary Elizabeth Winstead,c9f4afa0-2ac3-4e28-96b5-c203b681e890
Dannii Minogue,4cab12f3-af12-4a55-ade2-606bd9524425
Dianna Agron,396dbe85-f6fb-47f4-88a0-417e2b0b705e
Víctor Jara,b7e6a7fb-1d38-4ad8-bd97-c125ad4421ab
L. Ron Hubbard,8caff84c-ab05-466f-b607-c7d304b7360b
Nick Cave,4aae17a7-9f0c-487b-b60e-f8eafb410b1d
Charlie Puth,525f1f1c-03f0-4bc8-8dfd-e7521f87631b
Kelly Rowland,31bea673-d23a-4889-8da1-7cb040863268
Bebe Rexha,db8fad3a-e131-47a1-8782-c2ee93708cdd
Krist Novoselic,ac05e29f-0561-4445-bb26-5562d2389531
Isaac Hayes,a2361c7d-ddb6-41c1-a9a0-be09fbbb8d21
Judy Holliday,371c89f6-be93-491c-b0e2-c8a85de7240e
Jean-Michel Basquiat,e36ae661-a6c7-426e-90e6-231f1e4868f6
Skrillex,ae002c5d-aac6-490b-a39a-30aa9e2edf2b
Tarja Turunen,1fd8c24b-eaf3-4ee2-9931-b8130099d789
Jerry Goldsmith,db403e3d-4753-45d6-8fcb-94db03e882e1
Carole King,bf6c29f5-b69f-4842-9031-37f9645d365d
Annie Girardot,1baeec41-7e83-42f3-af37-03f96313e3d0
John Belushi,31a98c74-54e3-464a-b747-829b89d5f248
Lisa Marie Presley,4635869b-1f1a-452e-af87-f6c2e2ef6e74
Stevie Nicks,b7f2cca2-72c6-41fb-ae33-53370fc62fe7
Connie Francis,5fcd7daf-25e1-47fd-9ba1-830b42708f84
Finn Wolfhard,becca5db-ec3a-404d-8e94-03ebf27276e3
Placebo,847e8284-8582-4b0e-9c26-b042a4f49e57
Youssou N’Dour,af081ea2-7a2c-4fbd-8200-92d62056b5f5
Richard Chamberlain,7ff78a11-3a3a-4f0b-982e-79afa3333d90
Carmen Miranda,8aee107e-f22b-40cf-95cb-67fce8fa5fbd
Martin Short,32967245-ec7f-49a2-bf9f-3ed659005ffa
Rekhā,b2918404-8c46-415f-a419-779516c9dfc5
John Carpenter,06d3fe7f-b5c7-4af9-a96b-5a41675e29ce
Tim Conway,57d23113-24c4-4f68-8777-04d5c3a1b42c
Lily James,3a214369-9351-4c9f-98d2-e22ffa3c0867
Rupert Everett,668741d5-97f0-4ebe-af7a-9d3550d52af7
John Gielgud,cfd9af15-def1-4b21-b730-348a24469860
Jane Lynch,0f3f2e96-07bc-46f0-9b74-8c68071dc176
Julia Sanina,f5c9401a-2fbb-4c85-a8f1-6a2c56276769
Max Brod,000235de-c6bf-401d-8b55-9807835cb3f2
Chinmoy Kumar Ghose,e360a426-71bc-47af-8deb-c1b22e2e9f2e
Larry the Cable Guy,b14d8d34-6041-4fda-9557-eb7da046041c
Asha Bhosle,79c5547a-e098-495c-8dac-7e99546aa46b
John Lee Hooker,b0122194-c49a-46a1-ade7-84d1d76bd8e9
Bettina von Arnim,f6aa0163-5e90-4ea3-8353-149b10aaafac
Oliver Hardy,3f43a001-7d29-40b7-9074-fa6ee5535200
Ingeborg Bachmann,c7cf9662-8891-4cda-90ba-e871e45b9b7b
Park Chan-yeol,7100af1a-1224-4636-83ad-7f7fcf0973d7
The Jackson 5,e5257dc5-1edd-4fca-b7e6-1158e00522c8
Cole Porter,4a94a6cb-e70a-418b-bb53-a37897b950ce
Travis Scott,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6
Jaden Smith,166cb987-3156-4166-b0d3-f1ad5a6c514c
Inna,99efca32-eea1-45fb-92cb-8798976a9769
Debbie Harry,2e229823-0fc2-438b-aacb-5de02bd0b9b7
DMX,f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8
Chick Corea,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
Rosalía,25f3abd9-63b5-471a-bd25-feb9672dfa11
Helena Paparizou,28a40a67-ecd3-432a-be2f-51490a7743ec
Ann-Margret,0d6e57aa-f495-460e-a27a-0d6677070914
Garbage,f9ef7a22-4262-4596-a2a8-1d19345b8e50
Joe Jonas,79e1bb77-fd8b-42ab-8043-892af5370f0b
Sam Shepard,b9afb910-1f9e-46fc-9806-df8f49015568
Dana International,f92469be-f755-433a-be19-8bd0c9040e5a
Karen Black,f3d82d5c-4d16-4931-98bd-c5ae6e8aaf12
Jean Anthelme Brillat-Savarin,3c96cd76-198a-4379-980b-11c88333cbc6
Beastie Boys,9beb62b2-88db-4cea-801e-162cd344ee53
Timbaland,daa09819-5da5-4c7a-8bef-eb372bb27ff1
Snow Patrol,a66999a7-ae5c-460e-ba94-1a01143ae847
Patty Duke,58b28b91-30a2-4c7e-8469-61c26f63710e
Carrot Top,ffb8d04b-44b4-4122-a60a-a7a80b4ee71d
Niall Horan,55e6074f-ef78-4ec3-8fff-bd1b8cc8c14a
Cliff Richard,b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1
Benny Hill,198dfed2-a0c0-428c-8c4b-29cd7ed02526
Pola Negri,3a07d627-6566-4d50-8568-c5ad52df3c6f
Flea,2dc7a305-7a8c-4fcc-add4-5e9def0a9a0d
ZZ Top,a81259a0-a2f5-464b-866e-71220f2739f1
Cher Lloyd,48fbfb0b-92ee-45eb-99c2-0bde4c05962e
Meghan Trainor,b2029169-2574-4305-820f-252a5fde3697
Barry Bostwick,acfc12e0-ed7e-4472-9dbf-b69e3c64ef9a
Alsou,119b77f3-87f4-45e2-a647-5cc21d0d0763
Geri Halliwell,23207c32-6743-4982-9f46-e297b2e4eb14
Jim Belushi,47613356-289b-411b-afe2-e25785171e5c
Zaz,e3214827-bd09-4d53-a88c-893d61556352
Terrence Howard,24f7ec60-33f7-4a17-9b81-3602809651eb
John Legend,75a72702-a5ef-4513-bca5-c5b944903546
Sam Cooke,6c8fd0be-d961-454c-aee0-4366a6dbc993
Danny Kaye,7f97c63c-419b-475f-8df7-87e1d2ec3ba2
Natalie Cole,eb45032c-80da-469c-be20-1d09f08ef37f
Shreya Ghoshal,a8740949-50a8-4e71-8133-17d31b7cf69c
Liam Gallagher,1f2345fa-344e-4863-a1d7-3958d57f4301
Faith Hill,406552d4-5ba1-4226-b7c0-367bc50fc767
Robert Johnson,8a8bbba6-72f7-4900-a306-c40b94f2631b
Rex Harrison,e5153ba3-2e3f-4b82-bda8-166c2aaa17ff
Robert Johnson,16f11bc1-9a25-46f0-b2d4-0c2b1ebdd16f
Buranovskiye Babushki,328056e7-a317-49ac-9655-5e06ed2eedc2
Sylvia Kristel,05fb5bee-564b-43f1-a059-9a77c78c59d3
Jaden Smith,26f50623-f0bd-4c9f-a8f5-6145767713c8
Maurice Béjart,3685993b-37c1-4a6a-905f-9f9ce9388bdd
Tessa Thompson,95eb895a-c482-41c5-9bd6-3d53e78c168c
Estelle Harris,bdde6b4c-490a-4bec-b7b2-d5a875f14135
Tayanna,8fbc8613-30f3-4cfe-a766-701a9449c34b
CeeLo Green,2c69465c-0f76-45ce-90a2-1ed0fdacc997
Within Temptation,eace2373-31c8-4aba-9a5c-7bce22dd140a
Pete Best,0d4ab0f9-bbda-4ab1-ae2c-f772ffcfbea9
BoA,a16d1433-ba89-4f72-a47b-a370add0bb55
Talking Heads,a94a7155-c79d-4409-9fcf-220cb0e4dc3a
Mélanie Laurent,91e0ea6c-d168-45d4-b22a-7a57c43c5926
Vanessa-Mae,c75d637d-bcca-4123-9ffa-fab3c01be71a
Susanne Blakeslee,cf31f694-831f-4d0e-bf47-595965ed3973
Malin Akerman,7e2cd16f-3178-4544-9494-2f4acbedaf69
Apocalyptica,788ad31c-bf0c-4a31-83f8-b8b130d79c76
Ritchie Blackmore,fc5f555c-dfa2-4f16-9da5-98342105c23a
Lena Horne,0031bc7a-1b6f-4620-99db-5202405b0749
Israel Kamakawiwoʻole,e7ae37b1-624f-47b9-bf4f-53b52ef19528
Eddie Vedder,1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61
Art Garfunkel,fc0a5289-4b77-4246-9c8d-857c8b617f5d
AnnaSophia Robb,813aa384-260d-46f8-a611-fa421b6e118f
Arash,0e34ee8b-ac1f-4c95-aba7-856cca40ffb2
Noël Coward,6aa4bb26-36f8-4a96-8328-4810a4e9a617
Joan Jett,f376828a-b438-4fda-bb2e-dcd5fbe81f83
N.W.A.,3a54bffa-2314-44a2-927b-60144119c780
Bessie Smith,ffa28768-ecda-42c6-ac49-6ce5c7d33043
Jason Alexander,7586ba0f-c745-4978-a1d5-cc0a609c0796
Franka Potente,637b8ab1-7ded-44f5-84de-6faceab403d4
Kazi Nazrul Islam,833c036c-fcee-4f78-a918-5aa0b2d95596
Ani Lorak,29ec65e9-0dcf-4dfa-9155-7f13cef07335
Richard Wright,6f7e36da-79d8-4219-990d-8e9224d04ebc
Keane,c7020c6d-cae9-4db3-92a7-e5c561cbad50
Emma Bunton,71b03238-e53d-4e1e-9b3a-6ce1dcdf2894
Sabaton,39a31de6-763d-48b6-a45c-f7cfad58ffd8
Lily-Rose Depp,f0d1252e-fb06-4790-bba7-78a0f3d1e577
Julia Louis-Dreyfus,99a80e20-5088-4f51-b614-a30d4f584d9f
Fairuz,338bbb53-5b96-447a-9444-8906844a0790
Vanessa Williams,7cce3b8e-623c-4078-b079-837cbcf638c4
Donald Glover,7fb57fba-a6ef-44c2-abab-2fa3bdee607e
Sean Paul,c3da3346-2643-48a7-93cd-011f6834b3d7
György Ligeti,da5e774b-026a-4117-82a4-11d246c05a8b
Cheryl,2d499150-1c42-4ffb-a90c-1cc635519d33
Andy Dick,2a18326b-450d-4fe0-907c-6d93521e88c1
Leona Lewis,8d552dfc-648f-401f-90de-e925013ca537
Otis Redding,82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751
Fall Out Boy,516cef4d-0718-4007-9939-f9b38af3f784
Jackie Gleason,c6d1f982-ed7a-40a8-bfa2-5a1342376636
Donald Glover,1ba01bce-7f32-4d72-a5d9-34930b191656
Luis Fonsi,d68fda90-ab8d-4799-be56-317ba4ae700f
Mike Oldfield,a1684a49-feaa-4150-b758-d9412fc59f12
Kazi Nazrul Islam,69e9320c-2cbf-414f-abd8-f29e6612b629
Otto Sander,f6673326-1fed-4711-a962-16faca0e8e29
Peter Lorre,597bbcd0-8975-4123-a6f4-997f590f8d8b
Walter Brennan,dd0b7e58-7ad4-4726-afc6-38dc40667004
Marco Mengoni,0e9b1b8f-a5ab-43e0-bf63-1ff7a4c3e1db
Laura Branigan,917976a6-75b1-46af-b57b-71f13de20422
Leighton Meester,03825d6a-e148-4966-a2c5-0b9788d81bcb
Edyta Górniak,ca59a38e-cf39-4d95-ac03-b6ca4f43fd8f
Nancy Sinatra,c2e36518-9c3b-4dcb-82ad-a3fc7fe99c67
Ashlee Simpson,463c514e-c30d-4a2a-a87b-762535253a80
Awkwafina,f35da7e6-09f1-4dd7-ac7c-bee4c72c3bf5
Jeff Bennett,e1336be8-f0c0-4624-803b-2346ad3a9dff
Udo Jürgens,20e903b8-4b5f-414a-a467-dd6e46933d3e
Brian Jones,a704bc81-1d32-4b21-a1fd-ffaa6a1d86e1
Ferruccio Busoni,cab67e98-340d-424e-baf1-b127902c200b
Manuel de Falla,17268036-f51c-427c-a8a2-241fac69d39f
Joe Satriani,29762c82-bb92-4acd-b1fb-09cc4da250d2
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39
Elvis Costello,8a338e06-d182-46f2-bd16-30a09bc840ba
Eazy-E,c3009d7a-51ac-4c9c-888a-04f5c3c4be0c
Jimmy Fallon,78b7c31c-97cb-4f06-be5c-5c2e5a7c87bc
Matt Bellamy,00fc124e-6645-4530-8d0b-7def83c5ee25
João Gilberto,286ec4c2-b5ca-4f85-b331-280a6d73dd14
Suga,b629da42-c668-49d2-be67-498605ee2a13
Jason Segel,3bc62696-429f-478a-96d3-e85d3e3cb43e
Katie Melua,39e32995-6515-40b2-a6f0-841524047edc
Billy Ray Cyrus,63e8d6f9-e247-45c9-aaf2-e079cddbdd54
Ian Gillan,ff2a0e30-aec1-44dd-ae06-dc78877f512d
Joe Dassin,475b7312-4fcb-49a4-8bcc-cf3a679b255a
Ne-Yo,a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7
Zoë Kravitz,5eb39d74-e347-47b9-b1c4-729d5bfac577
François-André Danican Philidor,7aea4e09-c5bc-486f-98b6-7c84004c8fff
Michel Legrand,2c330f54-9245-488b-b678-dc8a236d06b3
Irene Papas,ded5d5ce-7814-4aef-b01a-8549c3e803c1
Count Basie,0dbd6300-efdc-420b-857e-895e18fad317
Lauryn Hill,e8414012-4a1c-4ad4-be5e-fc55294e28cc
Komitas,01fbf8ab-34e2-4a0a-8dcc-8d9a8026d782
Idina Menzel,929ca8c3-5df3-4fe9-bc59-f8d603780bce
Charlie Watts,f581a3dc-3319-4656-8b97-66d560482f4a
Daddy Yankee,2f522f5c-111c-4ce8-8bd0-d82e97c227ad
Richard Clayderman,0baceb7b-6237-48c4-9550-3a02e9a71f44
David Coverdale,8b26558a-1073-45cf-b9a2-233703654ffb
Vera Lynn,7d32fa5a-7ccb-483b-87ea-5370b4be4d64
Nas,cfbc0924-0035-4d6c-8197-f024653af823
Willow Smith,6bbfc71b-5f18-4e61-82fb-bee0c2a6b5f9
Avempace,5cea0c60-23c8-4d17-a067-76292c478c78
Suga,31dd895e-4473-4458-baed-8bcf36d3de7f
Suga,f09d2950-e3c6-47b2-b21c-2bad2cd3f616
Pete Townshend,fb147b8f-0144-4418-acaa-90b2d9779840
Marc Anthony,25607613-aceb-445a-8519-83a2ee0f8402
David Spade,c02c2519-015f-48c2-b1e1-dbf643c5d8bb
Michel Piccoli,dc7205b5-928d-4dce-a52f-ada66b1f8dff
Austin Butler,8e013f4d-90c8-4d4b-b1be-95543a03fbd2
Bill Irwin,c3708632-8237-4b8a-8068-e70f53f2694d
Lil Nas X,0b30341b-b59d-4979-8130-b66c0e475321
Jeff Garlin,3364667a-5758-4cd0-92bf-823eb963e072
Troye Sivan,e5712ceb-c37a-4c49-a11c-ccf4e21852d4
Burt Bacharach,2882ffa3-dec9-4055-a842-a950728bcb02
Tiffany Trump,93cf2aef-8a31-42c3-99a8-bce4e136ca07
M.I.A.,7cf0ea9d-86b9-4dad-ba9e-2355a64899ea
will.i.am,d574c9bd-46f6-440a-8d6a-8412a283eeb1
Anna Karina,bd6155ce-d874-4258-bd27-bbdd77c6f181
Helloween,765774a0-2060-469b-8b7d-612eea48579b
Public Enemy,bf2e15d0-4b77-469e-bfb4-f8414415baca
Shruti Haasan,d9515233-3fe6-44ef-8bea-45fe75962214
Joe Hisaishi,44c64a30-1d58-49c5-b314-6e02fba49526
Ray Manzarek,fe93a178-183a-42c9-b3c7-53102b8c724d
Don Johnson,35d9971a-6042-4fc2-b7ef-29d76a59e590
Bob Geldof,b16373b3-bae0-4926-bb17-1d68c4f7b052
RM,58f1e354-ecbc-4fd3-aa25-97eb1d9bd8b9
Disturbed,4bb4e4e4-5f66-4509-98af-62dbb90c45c5
Katie Cassidy,55e47785-66cf-494f-8cd6-c70d662ebd37
Kamal Haasan,39d5014d-1707-44b9-bf5f-491ea85ac532
Super Junior,a13898e2-e488-498e-a89c-d0e920f74d4d
Jonathan Rhys Meyers,3407dabb-a82d-4e35-a786-9134f8f4a07b
Tom Petty,5ca3f318-d028-4151-ac73-78e2b2d6cdcc
Mike Dirnt,f332a312-e95b-4413-b6cc-1762a5a6a083
Wu-Tang Clan,0febdcf7-4e1f-4661-9493-b40427de2c13
Fela Kuti,6514cffa-fbe0-4965-ad88-e998ead8a82a
Busta Rhymes,10a9ff92-9637-4498-afea-7044b2ab0dc0
Stray Kids,142b343d-bf5a-428c-a64f-6d1a7566bbe9
Ornette Coleman,169c0d1b-fcb8-4a43-9097-829aa7b39205
Little Big,cbe51088-e4d8-463e-9f4e-e83fa64d3f5e
"Tyler, the Creator",f6beac20-5dfe-4d1f-ae02-0b0a740aafd6
Billy Idol,47c8f88b-987a-4b64-9175-2b1b57809727
Twiggy,653d4b7d-2f4d-4627-8e35-da20df1886ca
Carmen Amaya,9f8667df-17af-4d8d-9d80-3174c1177bbb
Melanie Martinez,0df563ec-1a79-486e-a46d-5b9862a40311
Grateful Dead,6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6
Victoria Silvstedt,f7108bf2-c411-45cc-8029-a8ea1c57ce10
Lea Michele,6bb57027-e15a-40fe-974e-fa788711cb75
Dieter Bohlen,26421c09-e25d-4c3d-8e75-7e9b117d9f81
Bulat Okudzhava,b63b2ac8-4df4-4038-97a0-c79969b5e29b
Paul Robeson,bbc5febe-0321-4bb2-adcd-8dafbf8d8841
Su Shi,dcc9da19-d222-46aa-a8a3-b4b6562a14f1
Mahalia Jackson,1bebb19e-9305-4da8-a3fd-5dd40a6e517e
Sarah Brightman,896f0194-8ab2-4278-81e0-c56a0444b569
Patsy Cline,ad82dd72-0df3-4a09-8d7a-1af9c9e80522
Clément Marot,3fe94412-661a-4a15-8874-62b3bb8f5499
"Tyler, the Creator",211e4ede-ee85-42cc-b9c3-5282b7b8e4c7
will.i.am,4b017da7-d382-47fa-92cc-cbac2225a257
Hank Azaria,e1c63a0a-d602-4b0d-acf0-869d3367996c
Chet Baker,1ba1d493-7114-45e2-b163-a36d49a0c065
Ewa Farna,f5055a31-2d6f-4928-8cb4-a7b8f310d191
Kim Seok-jin,09720eec-3871-49d5-932d-eb7542768cd3
Trey Parker,b8e4771f-6156-48cd-ab77-d10bc3fd50d9
Trey Parker,bdd7d9a4-18f9-440a-a472-311ff4783828
Nico,37c61bf2-5fb1-47ae-9605-80025d956958
Til Schweiger,b77d582a-e616-40e1-9cb5-f3e8171601c3
Gloria Grahame,d27d99b3-9e2c-43fc-b628-1dcb12fe81a4
Brandy Norwood,c1640794-2def-4077-8b24-f5895a146ddb
Dieter Bohlen,1627b69c-cff0-4367-9dca-cca973c701f1
Dieter Bohlen,2807e33f-8496-4c6a-b687-732574519f93
Dieter Bohlen,3477a554-8423-45ce-b468-9f89cfd7c60c
Dieter Bohlen,5091acdc-84f3-4484-89bd-f2b818ce6527
Dieter Bohlen,6a2443cc-8df2-4a45-ae4c-91160331575e
Dieter Bohlen,6f0a4f10-3709-48c4-8760-de267397e1ef
Dieter Bohlen,777c2eb7-d02e-4d70-9b6f-3566171ee21d
Dieter Bohlen,ab7f0a63-b4a2-4776-9cbf-860fcd4f2532
Dieter Bohlen,c0f50f0a-3a34-41ee-913e-c10f2c1b768b
Dieter Bohlen,c39387fd-9689-4958-97aa-2ddd5bc22876
Dieter Bohlen,ca26a88d-65a4-48e1-b347-4e68c27b9d61
Dieter Bohlen,ddbf707d-2571-45dd-8c17-dcd74ed53150
Ashley Benson,9ebb3633-6d3c-4495-bca7-c8a3db5d03d8
Adolphe Adam,ece590a3-ae0e-4311-bcf3-ee07cfb7b4f0
Ofra Haza,7591796a-a545-4b51-ba52-bf2539b90d99
Madison Beer,749ef494-8518-4b49-b685-63d8e728d25c
Shirley Bassey,05ec70a5-3858-4346-a649-fda0a297b8c1
Kim Wilde,4b462375-c508-432a-8c88-ceeec38b16ae
Bullet for My Valentine,d530dbf9-69b1-404f-98f2-0431104f5a1e
The Mars Volta,20883363-1ea4-4d72-ad72-c0e767038f3e
Melissa Joan Hart,d91b0206-cfd6-4116-b968-1274aaa69dac
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875
