query_name,matched_name,creator_id,total_results,count__free-music-archive,count__laion-disco-12m,count__sleeping-disco-9m,count__spotify-tracks-dataset,present_datasets,used_by_datasets,used_by_companies,flag
Phyllis Newman,Phyllis Newman,d21fbbeb-6b45-4091-b12c-7e4a91fd6328,3,0,3,0,0,laion-disco-12m,,,PRESENT
Pierre Bensusan,Pierre Bensusan,3ba0b57d-003a-47fa-8e36-37b847fa9195,151,0,149,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Pierre Monteux,Pierre Monteux,8ec67a1b-3b02-403f-9781-23824c0eca0a,202,0,201,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Pierre Pinchik,,,0,,,,,,,,NONE
Pinchas Steinberg,Pinchas Steinberg,ee093c90-1bb5-4b58-a42f-b4efe8a47103,167,0,166,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Pinchas Zukerman,Pinchas Zukerman,88b8d585-02c6-4ac7-b1ee-f160f83afa78,280,0,280,0,0,laion-disco-12m,,,PRESENT
Pinhas Minkowsky,,,0,,,,,,,,NONE
Pink (singer),,,0,,,,,,,,NONE
Pnina Salzman,,,0,,,,,,,,NONE
Polina Leschenko,Polina Leschenko,f8aa2797-f5c6-44a2-aa57-0e1b011db146,20,0,20,0,0,laion-disco-12m,,,PRESENT
Polly Bergen,Polly Bergen,72883e47-8f11-4c65-982a-c9db50b3a7b8,20,0,0,20,0,sleeping-disco-9m,,,PRESENT
Princess Superstar,Princess Superstar,1524122d-ad9d-48e8-9d02-f7eaef15bef9,79,0,22,57,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Prodezra,,,0,,,,,,,,NONE
Pyotr Stolyarsky,,,0,,,,,,,,NONE
Pál Kadosa,,,0,,,,,,,,NONE
Quadeca,Quadeca,3a4024dc-cc62-4d9b-8bed-c22426136a52,214,0,71,143,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rachael Sage,Rachael Sage,eb5decb4-954a-4a96-a3df-00cdde7ec5ea,182,0,147,35,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rachel Attas,,,0,,,,,,,,NONE
Rachel Bloom,Rachel Bloom,f4de83d1-eafb-44bc-a828-ada6e3f0df5d,122,0,74,48,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rachel Galinne,,,0,,,,,,,,NONE
Rachel Kann,rachel kann,20b6356a-7448-4577-823d-0218638994c1,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Rachel Mason,Rachel Mason,20702,6,6,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Rachel Platten,Rachel Platten,070c2401-1474-477d-b377-3e5827992fbf,95,0,53,41,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Rachel Shapira,,,0,,,,,,,,NONE
Rachel Stevens,Rachel Stevens,2585d166-6514-43c3-886f-a92ebddebc81,52,0,27,25,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Radu Lupu,Radu Lupu,bec02ec4-34be-43db-9be1-006606174fd2,155,0,145,9,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Rafael Joseffy,Rafael Joseffy,2bbb5063-35ef-47df-89ad-5425e56876a7,2,0,2,0,0,laion-disco-12m,,,PRESENT
Rain Phoenix,Rain Phoenix,4f2dd95f-1a4f-4f76-a422-18bc85d8d029,6,0,0,6,0,sleeping-disco-9m,,,PRESENT
Ralph Berkowitz,Ralph Berkowitz,afbd3375-99d7-40fd-a3fd-fbb24f2d81fd,6,0,6,0,0,laion-disco-12m,,,PRESENT
Ralph Evans (violinist),,,0,,,,,,,,NONE
Ralph Freed,,,0,,,,,,,,NONE
Ralph Rinzler,,,0,,,,,,,,NONE
Ramblin' Jack Elliott,Ramblin' Jack Elliott,41ed6db5-7a87-4535-b9f1-67ce54598662,38,0,1,37,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rami Bar-Niv,,,0,,,,,,,,NONE
Rami Jaffee,Rami Jaffee,f42080a1-0ebe-466d-9c2f-e27cc6f06709,3,0,2,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rami Kleinstein,Rami Kleinstein,96e477e7-b816-4980-a42d-93d59b19901b,149,0,149,0,0,laion-disco-12m,,,PRESENT
Ran Dank,Ran Dank,723d6a6a-15cb-4f65-87bc-5e9b2f826003,1,0,1,0,0,laion-disco-12m,,,PRESENT
Ran Nir,,,0,,,,,,,,NONE
Randy California,,,0,,,,,,,,NONE
Randy Newman,Randy Newman,da7bb7d8-557d-4635-9ca1-e6e985525bd5,317,0,159,101,57,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Randy Rainbow,Randy Rainbow,a5418a7c-9b1c-474c-b323-181d6929b013,53,0,29,24,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Raphael Bronstein,,,0,,,,,,,,NONE
Raphael Hillyer,Raphael Hillyer,7adf7354-ab1f-4ad9-9ebf-4be8e9eb6f5a,2,0,2,0,0,laion-disco-12m,,,PRESENT
Raphael Nathan,,,0,,,,,,,,NONE
Raphael Wallfisch,Raphael Wallfisch,c1ea77f3-7aad-4457-827d-d8ff73089ddf,167,0,167,0,0,laion-disco-12m,,,PRESENT
Raquel Rastenni,Raquel Rastenni,736e23e9-4dd9-44b4-b626-3c65174a20e6,2,0,1,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ravid Plotnik,Ravid Plotnik,2e1a029a-5157-407c-9cab-1e0e302b3274,89,0,88,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ray Benson,Ray Benson,e268ddf3-f9d0-47fc-8a62-5d9ee62b73ea,26,0,18,8,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ray Evans,Ray Evans,0d25545d-a217-4fe1-ad30-bf77aecbc0fd,5,0,5,0,0,laion-disco-12m,,,PRESENT
Ray Smolover,,,0,,,,,,,,NONE
Raya Garbousova,,,0,,,,,,,,NONE
Raymond Scott,Raymond Scott,1807480c-c81e-401a-8016-300758f51008,208,0,194,14,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rayna Gellert,Rayna Gellert,05ae2d19-2a0c-4316-9025-a27c31db52cc,2,0,0,2,0,sleeping-disco-9m,,,PRESENT
Reba Paeff Mirsky,,,0,,,,,,,,NONE
RebbeSoul,,,0,,,,,,,,NONE
Rebecca Garfein,,,0,,,,,,,,NONE
Rebecca Isaacs,,,0,,,,,,,,NONE
Rebecca Penneys,,,0,,,,,,,,NONE
Rebecca Sugar,Rebecca Sugar,10587e37-c76a-4530-ac32-86203752cd5e,24,0,12,12,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Red Rodney,Red Rodney,0d18da0d-49ab-4ca0-ac52-181f6039f3dc,2,0,2,0,0,laion-disco-12m,,,PRESENT
Regina Resnik,Regina Resnik,26afef6b-812e-46df-b540-70518b5b0328,26,0,26,0,0,laion-disco-12m,,,PRESENT
Regina Spektor,Regina Spektor,fbb375f9-48bb-4635-824e-4120273b3ba7,239,0,147,89,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Reine Colaço Osorio-Swaab,,,0,,,,,,,,NONE
Reinette L'Oranaise,,,0,,,,,,,,NONE
Remedy (rapper),,,0,,,,,,,,NONE
Rena Pfiffer-Lax,,,0,,,,,,,,NONE
René Leibowitz,Rene Leibowitz,b4977272-62e3-4712-9576-121677583caf,130,0,130,0,0,laion-disco-12m,,,PRESENT
Reuben Sallmander,,,0,,,,,,,,NONE
Ricardo Odnoposoff,Ricardo Odnoposoff,94bd2db7-2e42-4727-9a3a-eaa21e37d742,2,0,2,0,0,laion-disco-12m,,,PRESENT
Richard Adler,Richard Adler,6eSur3UScFwYgvs4ekqSIJ,9,0,1,8,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Richard Baskin,,,0,,,,,,,,NONE
Richard Breitenfeld,,,0,,,,,,,,NONE
Richard Edson,,,0,,,,,,,,NONE
Richard Farber,Richard Farber,Richard-farber,4,0,0,4,0,sleeping-disco-9m,,,PRESENT
Richard Franko Goldman,,,0,,,,,,,,NONE
Richard Goode,Richard Goode,945a268a-328f-4b91-9453-d1996f162a3c,149,0,149,0,0,laion-disco-12m,,,PRESENT
Richard Gottehrer,,,0,,,,,,,,NONE
Richard Hell,Richard Hell,5c04c739-afeb-43de-a7cb-0991f625e1f6,102,0,75,27,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Richard M. Sherman,Richard M. Sherman,c47026a1-3300-4cf7-80df-8b9462a884e4,111,1,97,11,2,free-music-archive;laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,free-music-archive,Google;Stability AI,USED_BY
Richard Manitoba,,,0,,,,,,,,NONE
Richard Podolor,,,0,,,,,,,,NONE
Richard Rodgers,Richard Rodgers,346448f5-25a0-4f78-bbd6-acc0205f7513,440,0,408,32,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Richard Rudolph,,,0,,,,,,,,NONE
Richard Tauber,Richard Tauber,a52c2c88-0c51-46d5-b40d-76c8cd769a0c,163,0,156,7,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Richard Tucker,Richard Tucker,6BRN7IxoTswNo5rYYZsQvF,24,0,23,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Richie Beirach,Richie Beirach,49ec7c05-548a-40fc-92a5-af400b8c286f,176,0,165,11,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rick Moranis,Rick Moranis,2e6e6258-1ecf-444e-8eba-9c334eee2f1e,57,0,33,24,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rick Recht,Rick Recht,a11803d2-e541-4272-8bd6-eba6b661ea15,20,0,0,20,0,sleeping-disco-9m,,,PRESENT
Rick Rubin,Rick Rubin,07aebfa0-55d6-47e0-a284-12330e3eae0d,1,0,1,0,0,laion-disco-12m,,,PRESENT
Riff Cohen,Riff Cohen,bf0669ad-1088-47da-a538-7f7e3255bf69,51,0,36,15,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Riff Raff (rapper),,,0,,,,,,,,NONE
Rika Zaraï,Rika Zaraï,745ff372-0333-40cf-bf44-105418ac6ce4,79,0,79,0,0,laion-disco-12m,,,PRESENT
Riki Gal,Riki Gal,22783a0d-71ea-489b-b0bc-9912e0ba64d1,131,0,129,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rim Banna,Rim Banna,1b803671-18dd-4ce9-b527-75872ca880a0,125,0,125,0,0,laion-disco-12m,,,PRESENT
Rinat Gutman,,,0,,,,,,,,NONE
Risë Stevens,Rise Stevens,08b4e3c2-3315-466f-bec7-6f2b2c2d98c1,18,0,10,8,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rita (Israeli singer),,,0,,,,,,,,NONE
Rita Shane,,,0,,,,,,,,NONE
Rivka Golani,Rivka Golani,46e5fe2b-bbd6-47cb-915c-c31ff69df072,14,0,14,0,0,laion-disco-12m,,,PRESENT
Rivka Zohar,Rivka Zohar,f1bda199-e09d-46ae-9d4d-282857b9e30e,85,0,84,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rob Bourdon,,,0,,,,,,,,NONE
Robbie Rosen,Robbie Rosen,9e5be405-6b38-4e74-a51e-978b8a41f3a2,263,0,207,53,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Robby Benson,Robby Benson,8d58696b-544a-4aaa-9df5-176857ac9eda,39,0,37,0,2,laion-disco-12m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Robby Krieger,Robby Krieger,b553f0ad-4543-46f2-88ea-1dc94a11c91a,107,0,97,10,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Robert Allen (song composer),,,0,,,,,,,,NONE
Robert B. Sherman,Robert B. Sherman,d378dedb-444f-48f5-a6e6-3e8e31ef6c14,84,1,72,9,2,free-music-archive;laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,free-music-archive,Google;Stability AI,USED_BY
Robert Canetti,,,0,,,,,,,,NONE
Robert Dauber,,,0,,,,,,,,NONE
Robert Davidovici,,,0,,,,,,,,NONE
Robert Goldsand,,,0,,,,,,,,NONE
Robert J. Sherman,,,0,,,,,,,,NONE
Robert Kahn (composer),,,0,,,,,,,,NONE
Robert Levin (Norwegian pianist),,,0,,,,,,,,NONE
Robert Mann,Robert Mann,2cgRqe102XT07izzlLdAcn,12,0,12,0,0,laion-disco-12m,,,PRESENT
Robert Maxwell (songwriter),,,0,,,,,,,,NONE
Robert Merrill,Robert Merrill,a591bedb-64ea-438b-a481-136ebed13e53,191,0,190,0,1,laion-disco-12m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Robert Saxton,Robert Saxton,a494c713-b2d1-4791-8928-94b6df50709e,15,0,15,0,0,laion-disco-12m,,,PRESENT
Robert Silverman (pianist),,,0,,,,,,,,NONE
Robert Starer,Robert Starer,00cb24ab-c65e-4bac-929e-5876d73ec3c1,11,0,4,7,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Robert Wells (songwriter),,,0,,,,,,,,NONE
Roberta Peters,Roberta Peters,720160ac-a2e4-49f3-8b51-e53e1863c763,17,0,17,0,0,laion-disco-12m,,,PRESENT
Robin Beck,Robin Beck,6a203c4a-1066-4d76-832f-9fe529a1741e,148,0,111,37,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Robin Selinger,,,0,,,,,,,,NONE
Robin Spielberg,Robin Spielberg,ec945b9a-2576-488a-a91b-7f03b071112f,155,0,147,5,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Roger Bart,Roger Bart,6c56f806-3c1e-4e14-9ccb-2de43ae886fe,58,0,30,18,10,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Roger Wolfe Kahn,Roger Wolfe Kahn,1d371d7d-be13-405c-9f56-260147e5c04b,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Rolf Liebermann,Rolf Liebermann,53832b43-e9c4-4503-99e5-110ffa77f9dc,4,0,4,0,0,laion-disco-12m,,,PRESENT
Roman Cycowski,,,0,,,,,,,,NONE
Roman Haubenstock-Ramati,Roman Haubenstock-Ramati,06e2e50c-3e28-4aef-8b7c-a53a7615cfae,1,0,1,0,0,laion-disco-12m,,,PRESENT
Roman Krasnovsky,,,0,,,,,,,,NONE
Roman Rabinovich,,,0,,,,,,,,NONE
Roman Totenberg,,,0,,,,,,,,NONE
Romy Hoffman,,,0,,,,,,,,NONE
"Ron ""Bumblefoot"" Thal",,,0,,,,,,,,NONE
Ron Levy,,,0,,,,,,,,NONE
Ron Nesher,Ron Nesher,UC5F3sZlUNnFAMrUT96zOd9Q,2,0,2,0,0,laion-disco-12m,,,PRESENT
Ron Weidberg,,,0,,,,,,,,NONE
Ronald Coifman,,,0,,,,,,,,NONE
Ronald Senator,,,0,,,,,,,,NONE
Roni Ben-Hur,Roni Ben-Hur,f088566e-0022-4eb8-aba6-96a45b3944fb,140,0,140,0,0,laion-disco-12m,,,PRESENT
Roni Duani,Roni Duani,173e9898-690e-4159-baa5-c57dcdf58fc5,52,0,52,0,0,laion-disco-12m,,,PRESENT
Ronnie Gilbert,Ronnie Gilbert,9afdb5f2-9a20-4f34-94c2-d0da4c20b0bc,9,0,2,7,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ronnie Singer,,,0,,,,,,,,NONE
Rosa Raisa,,,0,,,,,,,,NONE
Rosa Tamarkina,,,0,,,,,,,,NONE
Rosalyn Tureck,Rosalyn Tureck,7e102c96-3536-4ff9-ac29-d189eed65dc9,1,0,1,0,0,laion-disco-12m,,,PRESENT
Rosamonde Safier,,,0,,,,,,,,NONE
Rose Pauly (singer),,,0,,,,,,,,NONE
Rose and Ottilie Sutro,,,0,,,,,,,,NONE
Rosi Golan,Rosi Golan,406ff146-022c-4206-b753-bf480d3259b0,54,0,41,11,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Rosina Lhévinne,Rosina Lhevinne,4fqDjBGuq83CAw4SUKyotn,2,0,2,0,0,laion-disco-12m,,,PRESENT
Roslyn Kind,Roslyn Kind,c08f99bc-2b24-4a4b-a4da-bb38807e24a2,1,0,1,0,0,laion-disco-12m,,,PRESENT
Ross the Boss,Ross The Boss,07dff93c-1430-4443-a0e4-e2851110ba24,5,0,3,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Roxanne Seeman,Roxanne Seeman,cd90544e-3d9c-4d5c-85f0-c1a81c09e03d,1,0,1,0,0,laion-disco-12m,,,PRESENT
Roy Arad,,,0,,,,,,,,NONE
Roy Assaf (musician),,,0,,,,,,,,NONE
Roy C. Bennett,,,0,,,,,,,,NONE
Roy Doron,,,0,,,,,,,,NONE
Roy Kafri,Roy Kafri,395d5626-72e3-47aa-8946-9ee9ef50b0b1,2,0,2,0,0,laion-disco-12m,,,PRESENT
Roy Nathanson,Roy Nathanson,4130c9ff-ed36-4204-9ef8-cfdfe18d3572,18,0,8,10,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Roy Rosenfeld,Roy Rosenfeld,c85c41fc-d2a8-486b-8260-c4ccf9dc1932,154,0,154,0,0,laion-disco-12m,,,PRESENT
Roy Turk,Roy Turk,30305a68-ba45-42b6-8f25-f0917b4fc06d,1,0,1,0,0,laion-disco-12m,,,PRESENT
Roy Zimmerman (satirist),,,0,,,,,,,,NONE
Roy Zu-Arets,,,0,,,,,,,,NONE
Roz Cron,,,0,,,,,,,,NONE
Roza Eskenazi,Roza Eskenazi,754a1dd2-7379-4dcb-bfdb-a03459b9f530,116,0,116,0,0,laion-disco-12m,,,PRESENT
Rube Bloom,Rube Bloom,34565db6-e884-4568-8205-7df5a591eabd,21,0,21,0,0,laion-disco-12m,,,PRESENT
Rubin Goldmark,,,0,,,,,,,,NONE
Ruby Johnson,Ruby Johnson,6c75253e-6f25-435b-94d8-b224ccec63a0,27,0,22,5,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Rucka Rucka Ali,Rucka Rucka Ali,c626c2bb-8baa-4f7b-afb3-a0ee9fc5c6cc,150,0,150,0,0,laion-disco-12m,,,PRESENT
Rudolf Kolisch,,,0,,,,,,,,NONE
Rudolf Schwarz (conductor),,,0,,,,,,,,NONE
Rudolf Serkin,Rudolf Serkin,005da96d-67fb-4723-ad78-b0571b6ce076,172,0,172,0,0,laion-disco-12m,,,PRESENT
Rudolph Reti,,,0,,,,,,,,NONE
Russ Titelman,,,0,,,,,,,,NONE
Russell Sherman,Russell Sherman,d12fb7f9-5b11-4c4a-81e5-79f9a21f41b7,3,1,2,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
Rusty Warren,,,0,,,,,,,,NONE
Ruth Berman Harris (cantor),,,0,,,,,,,,NONE
Ruth Brewer Eisenberg,,,0,,,,,,,,NONE
Ruth Dolores Weiss,,,0,,,,,,,,NONE
Ruth Hertz Weber,,,0,,,,,,,,NONE
Ruth Katz,,,0,,,,,,,,NONE
Ruth Kobart,Ruth Kobart,99942ea7-6e2b-4275-88ef-f98caf127244,2,0,1,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ruth Laredo,,,0,,,,,,,,NONE
Ruth Rubin,,,0,,,,,,,,NONE
Ruth Ungar,,,0,,,,,,,,NONE
Ruth W. Greenfield,,,0,,,,,,,,NONE
Ruth Wallis,Ruth Wallis,fb7979b2-5bf4-482b-b087-d3408df065ca,8,0,0,8,0,sleeping-disco-9m,,,PRESENT
Ruthann Friedman,,,0,,,,,,,,NONE
Ruthi Navon,Ruthi Navon,f37f8513-233e-4314-9d4f-39c91fbf37f9,48,0,48,0,0,laion-disco-12m,,,PRESENT
Róza Csillag,,,0,,,,,,,,NONE
Róża Etkin-Moszkowska,,,0,,,,,,,,NONE
Sabato Morais,,,0,,,,,,,,NONE
Sabbo and Kuti,,,0,,,,,,,,NONE
Sabine Heinefetter,,,0,,,,,,,,NONE
Safam,Safam,048ed92f-a013-45b8-a620-e62d71df4865,3,0,0,3,0,sleeping-disco-9m,,,PRESENT
Sagiv Cohen (musician),,,0,,,,,,,,NONE
Sagol 59,Sagol 59,8238ac21-e5eb-4127-b018-2e752c964bad,5,0,2,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Sahar Z,Sahar Z,cdb4dfcf-2caf-4d6e-a45d-fb8ef850cfc7,52,0,52,0,0,laion-disco-12m,,,PRESENT
Salamone Rossi,Salamone Rossi,9c800302-1c6d-483e-8cf2-316ac5eeb4e9,1,0,1,0,0,laion-disco-12m,,,PRESENT
Saleh and Daoud Al-Kuwaity,,,0,,,,,,,,NONE
Salima Pasha,,,0,,,,,,,,NONE
Sally Fingerett,Sally Fingerett,40791151-f17a-42b2-bbb9-6d94e630df5e,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Salomon Jadassohn,Salomon Jadassohn,2ad7a7bf-8ca2-4cf9-aa6d-bd6785dc0a5a,4,0,4,0,0,laion-disco-12m,,,PRESENT
Salomon Kalischer,,,0,,,,,,,,NONE
Salomon Sulzer,,,0,,,,,,,,NONE
Sam Hollander,Sam Hollander,9184f1f7-7cd3-4c4d-b591-11601da838a1,1,0,1,0,0,laion-disco-12m,,,PRESENT
Sam Levene,,,0,,,,,,,,NONE
Sam M. Lewis,Sam M. Lewis,7a1fc8ae-c8a3-4750-a26e-8faeed80140c,2,0,2,0,0,laion-disco-12m,,,PRESENT
Sam Musiker,,,0,,,,,,,,NONE
Sam Rosenthal,Sam Rosenthal,5339ec63-b5b6-48fd-97df-a22a19f6f051,9,0,9,0,0,laion-disco-12m,,,PRESENT
Sam Yuchtman,,,0,,,,,,,,NONE
Samantha James,Samantha James,05fd92f7-60d7-4fe9-95e2-7ff597e755db,112,0,92,20,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Samira Saraya,,,0,,,,,,,,NONE
Sammi Kane Kraft,,,0,,,,,,,,NONE
Sammy Cahn,Sammy Cahn,5fd5aa4f-02b0-4747-ad4c-8a3b4f0f3f79,18,0,18,0,0,laion-disco-12m,,,PRESENT
Sammy Davis Jr.,Sammy Davis Jr.,4bc9e8c3-7eae-454f-a56c-bccf96f3926b,233,0,172,59,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Sammy Fain,Sammy Fain,19cd620e-3fcf-4081-b5f4-e8714dc021fd,52,0,50,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Sammy Timberg,Sammy Timberg,714cb350-89f4-47bf-8d66-7ca38d70fe99,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Samson Kehimkar,,,0,,,,,,,,NONE
Samuel Dushkin,Samuel Dushkin,07463a27-7dae-414b-8b6c-1c1269fe6385,2,0,2,0,0,laion-disco-12m,,,PRESENT
Samuel E. Goldfarb,,,0,,,,,,,,NONE
Samuel Maykapar,,,0,,,,,,,,NONE
Samuel Naumbourg,Samuel Naumbourg,a5086e96-0bf3-4b34-bc8c-4cd1ebf8bef9,3,0,0,3,0,sleeping-disco-9m,,,PRESENT
Samuel Sherman,,,0,,,,,,,,NONE
Samuel Weltsch,,,0,,,,,,,,NONE
Samuil Feinberg,Samuil Feinberg,Samuil-feinberg,3,0,0,3,0,sleeping-disco-9m,,,PRESENT
Sandor Harmati,,,0,,,,,,,,NONE
Sandra Bernhard,Sandra Bernhard,a04296bb-1942-4413-968e-021ef2e97883,3,0,1,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Sandra Droucker,,,0,,,,,,,,NONE
Sandra Lawson,,,0,,,,,,,,NONE
Sara Hershkowitz,Sara Hershkowitz,7ad7f6da-ee5e-48b9-be39-5dd182ead38f,8,0,8,0,0,laion-disco-12m,,,PRESENT
Sara Kishon,,,0,,,,,,,,NONE
Sara Paxton,Sara Paxton,9b2961a3-6841-480c-855b-00be773550d9,8,0,0,8,0,sleeping-disco-9m,,,PRESENT
Sarah Aroeste,,,0,,,,,,,,NONE
Sarah Bosmans-Benedicts,,,0,,,,,,,,NONE
Sarah Feigin,,,0,,,,,,,,NONE
Sarah Fimm,Sarah Fimm,e0f1a7e3-e22e-4cb7-9070-ef5c5d507d0c,17,1,0,16,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Sarah Gorby,,,0,,,,,,,,NONE
Sarah Jessica Parker,Sarah Jessica Parker,b5435bf8-40c9-4461-a921-345ba74ad5dd,14,0,2,12,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Sarah Nemtanu,Sarah Nemtanu,d0514a97-fa68-40d3-b07d-85a1393cb649,61,0,61,0,0,laion-disco-12m,,,PRESENT
Sarai Givaty,,,0,,,,,,,,NONE
Sarit Hadad,Sarit Hadad,bf77650a-a5c6-462d-8a29-b6381464ad09,154,0,152,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Sascha Gorodnitzki,,,0,,,,,,,,NONE
Sasson Ifram Shaulov,,,0,,,,,,,,NONE
Saucy Sylvia,,,0,,,,,,,,NONE
Saul Goodman (percussionist),,,0,,,,,,,,NONE
Scarlett Johansson,Scarlett Johansson,0cc5ed91-eba3-4a5d-8a69-7638e0bf6495,72,0,42,30,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Scott Caan,,,0,,,,,,,,NONE
Scott Fields,Scott Fields,6e8ecad7-f58d-44b5-ade9-c9b342401724,2,2,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Scott Ian,Scott Ian,40b0dfb0-d7e7-4a92-b0fa-12ed9af54993,10,0,8,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Scott Putesky,,,0,,,,,,,,NONE
Scott Storch,Scott Storch,33a0dc46-c4e4-416f-9054-bbc278575300,26,0,21,5,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Scram Jones,Scram Jones,28a052e4-6ace-4659-936d-ee693c959979,87,0,75,12,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Sean Hurwitz,,,0,,,,,,,,NONE
Sebastian Krys,,,0,,,,,,,,NONE
Sem Dresden,,,0,,,,,,,,NONE
Semyon Bychkov (conductor),,,0,,,,,,,,NONE
Semyon Snitkovsky,,,0,,,,,,,,NONE
Serge Gainsbourg,Serge Gainsbourg,b21ef19b-c6aa-4775-90d3-3cc3e067ce6d,355,0,174,181,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Serge Koussevitzky,Serge Koussevitzky,4wPH3awoVXijuEmNElbpmt,5,0,4,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Sergei Slonimsky,Sergei Slonimsky,3KUkntKobnCpJJchneHu2l,4,0,1,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Sergio Tiempo,Sergio Tiempo,3b8c7098-5005-4ebb-95f1-5f4dec1062fe,11,0,8,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Sergiu Natra,,,0,,,,,,,,NONE
Seth Justman,,,0,,,,,,,,NONE
Seth Rudetsky,Seth Rudetsky,fa146bc2-c249-4c1c-ab64-c4d3b1e12da4,14,0,12,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Severin Eisenberger,,,0,,,,,,,,NONE
Seymour Bernstein,Seymour Bernstein,eb02c9d8-c7e1-44ad-aaeb-78d3be6bdca7,1,0,1,0,0,laion-disco-12m,,,PRESENT
Seymour Schwartzman,,,0,,,,,,,,NONE
